4,947761108,13800
4,1101053594,15180
4,1103347994,16560
4,1105642395,17940
4,1107936796,19320
4,1110231197,20700
4,1254303059,22080
4,1256597462,23460
4,1258891863,24840
4,1261186263,26220
4,1263480662,27600
4,1265775063,28980
4,1268069464,30360
4,1407552701,31740
4,1409847102,33120
4,1412141503,34500
4,1414435904,35880
4,1416730305,37260
4,1419024706,38640
4,1421319106,40020
4,1423613507,41400
4,1425907908,42780
4,1428202309,44160
4,1430496710,45540
4,1561949725,46920
4,1564244127,48300
4,1566538527,49680
4,1568832928,51060
4,1571127329,52440
4,1573421729,53820
4,1575716130,55200
4,1578010531,56580
4,1580304931,57960
4,1582599333,59340
4,1584893734,60720
4,1587188134,62100
4,1589482534,63480
4,1591776935,64860
4,1594071336,66240
4,1596365737,67620
4,1715199734,69000
4,1717494134,70380
4,1719788534,71760
4,1722082935,73140
4,1724377336,74520
4,1726671737,75900
4,1728966138,77280
4,1731260538,78660
4,1733554938,80040
4,1735849339,81420
4,1738143740,82800
4,1740438142,84180
4,1742732543,85560
4,1745026944,86940
4,1747321344,88320
4,1749615745,89700
4,1751910146,91080
4,1754204546,92460
4,1756498948,93840
4,1758793349,95220
4,1761087750,96600
4,1763382150,97980
4,1765676551,99360
4,1767970952,100740
4,1868449926,102120
4,1870744328,103500
4,1873038730,104880
4,1875333130,106260
4,1877627531,107640
4,1879921932,109020
4,1882216332,110400
4,1884510734,111780
4,1886805134,113160
4,1889099536,114540
4,1891393936,115920
4,1893688337,117300
4,1895982738,118680
4,1898277138,120060
4,1900571540,121440
4,1902865942,122820
4,1905160342,124200
4,1907454742,125580
4,1909749142,126960
4,1912043543,128340
4,1914337945,129720
4,1916632346,131100
4,1918926747,132480
4,1921221147,133860
4,1923515547,135240
4,1925809949,136620
4,1928104351,138000
4,1930398750,139380
4,1932693150,140760
4,1934987551,142140
4,1935633952,142140
