req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
0,106,0,2,587479046,587479046,0,-1,2000,166
0,106,1,2,587479046,587479046,0,-1,2000,166
1,106,0,2,1272081846,1272081846,0,-1,900,245
1,106,1,2,1272081846,1272081846,0,-1,900,245
2,106,0,2,1324245330,1324245330,0,-1,352,172
2,106,1,2,1324245330,1324245330,0,-1,352,172
3,106,0,2,1627833506,1627833506,0,-1,657,241
3,106,1,2,1627833506,1627833506,0,-1,657,241
4,106,0,2,2759847057,2759847057,0,-1,594,129
4,106,1,2,2759847057,2759847057,0,-1,594,129
5,106,0,2,3103764318,3103764318,0,-1,2000,148
5,106,1,2,3103764318,3103764318,0,-1,2000,148
6,106,0,2,5417465877,5417465877,0,-1,283,1
6,106,1,2,5417465877,5417465877,0,-1,283,1
7,106,0,2,6774180182,6774180182,0,-1,2000,137
7,106,1,2,6774180182,6774180182,0,-1,2000,137
8,106,0,2,6994934599,6994934599,0,-1,2000,191
8,106,1,2,6994934599,6994934599,0,-1,2000,191
9,106,0,2,8648350711,8648350711,0,-1,2000,218
9,106,1,2,8648350711,8648350711,0,-1,2000,218
10,106,0,2,8969508442,8969508442,0,-1,1154,241
10,106,1,2,8969508442,8969508442,0,-1,1154,241
11,106,0,2,9129521102,9129521102,0,-1,578,177
11,106,1,2,9129521102,9129521102,0,-1,578,177
12,106,0,2,9545453845,9545453845,0,-1,1248,103
12,106,1,2,9545453845,9545453845,0,-1,1248,103
13,106,0,2,11812936649,11812936649,0,-1,2000,205
13,106,1,2,11812936649,11812936649,0,-1,2000,205
14,106,0,2,12614422038,12614422038,0,-1,1796,194
14,106,1,2,12614422038,12614422038,0,-1,1796,194
15,106,0,2,12865588390,12865588390,0,-1,1139,224
15,106,1,2,12865588390,12865588390,0,-1,1139,224
16,106,0,2,13966537515,13966537515,0,-1,2000,109
16,106,1,2,13966537515,13966537515,0,-1,2000,109
17,106,0,2,15593064875,15593064875,0,-1,2000,248
17,106,1,2,15593064875,15593064875,0,-1,2000,248
18,106,0,2,19109820796,19109820796,0,-1,770,91
18,106,1,2,19109820796,19109820796,0,-1,770,91
19,106,0,2,19842746122,19842746122,0,-1,1166,104
19,106,1,2,19842746122,19842746122,0,-1,1166,104
20,106,0,2,20318961498,20318961498,0,-1,1945,248
20,106,1,2,20318961498,20318961498,0,-1,1945,248
21,106,0,2,21042041524,21042041524,0,-1,2000,192
21,106,1,2,21042041524,21042041524,0,-1,2000,192
22,106,0,2,21089385699,21089385699,0,-1,297,165
22,106,1,2,21089385699,21089385699,0,-1,297,165
23,106,0,2,22162906325,22162906325,0,-1,2000,129
23,106,1,2,22162906325,22162906325,0,-1,2000,129
24,106,0,2,22348017583,22348017583,0,-1,98,152
24,106,1,2,22348017583,22348017583,0,-1,98,152
25,106,0,2,22881855072,22881855072,0,-1,283,239
25,106,1,2,22881855072,22881855072,0,-1,283,239
26,106,0,2,23819295622,23819295622,0,-1,1692,235
26,106,1,2,23819295622,23819295622,0,-1,1692,235
27,106,0,2,24637866362,24637866362,0,-1,750,230
27,106,1,2,24637866362,24637866362,0,-1,750,230
28,106,0,2,25217648561,25217648561,0,-1,662,136
28,106,1,2,25217648561,25217648561,0,-1,662,136
29,106,0,2,26803320372,26803320372,0,-1,2000,288
29,106,1,2,26803320372,26803320372,0,-1,2000,288
30,106,0,2,27508826480,27508826480,0,-1,1172,155
30,106,1,2,27508826480,27508826480,0,-1,1172,155
31,106,0,2,29968920359,29968920359,0,-1,551,186
31,106,1,2,29968920359,29968920359,0,-1,551,186
32,106,0,2,30620436289,30620436289,0,-1,2000,194
32,106,1,2,30620436289,30620436289,0,-1,2000,194
33,106,0,2,32086802976,32086802976,0,-1,662,205
33,106,1,2,32086802976,32086802976,0,-1,662,205
34,106,0,2,33476537402,33476537402,0,-1,833,181
34,106,1,2,33476537402,33476537402,0,-1,833,181
35,106,0,2,33612018695,33612018695,0,-1,1139,216
35,106,1,2,33612018695,33612018695,0,-1,1139,216
36,106,0,2,34390385949,34390385949,0,-1,694,213
36,106,1,2,34390385949,34390385949,0,-1,694,213
37,106,0,2,36356366469,36356366469,0,-1,2000,167
37,106,1,2,36356366469,36356366469,0,-1,2000,167
38,106,0,2,36629354272,36629354272,0,-1,2000,160
38,106,1,2,36629354272,36629354272,0,-1,2000,160
39,106,0,2,38009378702,38009378702,0,-1,2000,169
39,106,1,2,38009378702,38009378702,0,-1,2000,169
40,106,0,2,38178224990,38178224990,0,-1,364,198
40,106,1,2,38178224990,38178224990,0,-1,364,198
41,106,0,2,39169107210,39169107210,0,-1,1396,207
41,106,1,2,39169107210,39169107210,0,-1,1396,207
42,106,0,2,39522323117,39522323117,0,-1,1177,179
42,106,1,2,39522323117,39522323117,0,-1,1177,179
43,106,0,2,40187869732,40187869732,0,-1,215,108
43,106,1,2,40187869732,40187869732,0,-1,215,108
44,106,0,2,40261359960,40261359960,0,-1,502,217
44,106,1,2,40261359960,40261359960,0,-1,502,217
45,106,0,2,41030140608,41030140608,0,-1,1462,161
45,106,1,2,41030140608,41030140608,0,-1,1462,161
46,106,0,2,42230299849,42230299849,0,-1,2000,187
46,106,1,2,42230299849,42230299849,0,-1,2000,187
47,106,0,2,42411130359,42411130359,0,-1,1093,222
47,106,1,2,42411130359,42411130359,0,-1,1093,222
48,106,0,2,42985964890,42985964890,0,-1,1494,166
48,106,1,2,42985964890,42985964890,0,-1,1494,166
49,106,0,2,43107948558,43107948558,0,-1,1026,181
49,106,1,2,43107948558,43107948558,0,-1,1026,181
50,106,0,2,43393817910,43393817910,0,-1,2000,258
50,106,1,2,43393817910,43393817910,0,-1,2000,258
51,106,0,2,43613962477,43613962477,0,-1,2000,220
51,106,1,2,43613962477,43613962477,0,-1,2000,220
52,106,0,2,44464504621,44464504621,0,-1,244,236
52,106,1,2,44464504621,44464504621,0,-1,244,236
53,106,0,2,44739267752,44739267752,0,-1,769,152
53,106,1,2,44739267752,44739267752,0,-1,769,152
54,106,0,2,44957051639,44957051639,0,-1,1168,272
54,106,1,2,44957051639,44957051639,0,-1,1168,272
55,106,0,2,46788089667,46788089667,0,-1,362,244
55,106,1,2,46788089667,46788089667,0,-1,362,244
56,106,0,2,47506901649,47506901649,0,-1,1421,138
56,106,1,2,47506901649,47506901649,0,-1,1421,138
57,106,0,2,47960169501,47960169501,0,-1,1139,99
57,106,1,2,47960169501,47960169501,0,-1,1139,99
58,106,0,2,48649074994,48649074994,0,-1,1295,265
58,106,1,2,48649074994,48649074994,0,-1,1295,265
59,106,0,2,48915973200,48915973200,0,-1,375,283
59,106,1,2,48915973200,48915973200,0,-1,375,283
60,106,0,2,49138453807,49138453807,0,-1,2000,260
60,106,1,2,49138453807,49138453807,0,-1,2000,260
61,106,0,2,50729770030,50729770030,0,-1,2000,175
61,106,1,2,50729770030,50729770030,0,-1,2000,175
62,106,0,2,51907450927,51907450927,0,-1,2000,222
62,106,1,2,51907450927,51907450927,0,-1,2000,222
63,106,0,2,52580560797,52580560797,0,-1,2000,98
63,106,1,2,52580560797,52580560797,0,-1,2000,98
64,106,0,2,53644541573,53644541573,0,-1,1139,194
64,106,1,2,53644541573,53644541573,0,-1,1139,194
65,106,0,2,53701019355,53701019355,0,-1,341,231
65,106,1,2,53701019355,53701019355,0,-1,341,231
66,106,0,2,56258831532,56258831532,0,-1,2000,189
66,106,1,2,56258831532,56258831532,0,-1,2000,189
67,106,0,2,58285520146,58285520146,0,-1,2000,208
67,106,1,2,58285520146,58285520146,0,-1,2000,208
68,106,0,2,58792768511,58792768511,0,-1,2000,157
68,106,1,2,58792768511,58792768511,0,-1,2000,157
69,106,0,2,59382957425,59382957425,0,-1,1770,186
69,106,1,2,59382957425,59382957425,0,-1,1770,186
