req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
0,107,0,2,4288339931,4288339931,0,-1,2000,120
0,107,1,2,4288339931,4288339931,0,-1,2000,120
1,107,0,2,7862240106,7862240106,0,-1,1176,225
1,107,1,2,7862240106,7862240106,0,-1,1176,225
2,107,0,2,8419987398,8419987398,0,-1,2000,231
2,107,1,2,8419987398,8419987398,0,-1,2000,231
3,107,0,2,11238850192,11238850192,0,-1,1881,265
3,107,1,2,11238850192,11238850192,0,-1,1881,265
4,107,0,2,12057073048,12057073048,0,-1,125,179
4,107,1,2,12057073048,12057073048,0,-1,125,179
5,107,0,2,13745653439,13745653439,0,-1,2000,212
5,107,1,2,13745653439,13745653439,0,-1,2000,212
6,107,0,2,14371860599,14371860599,0,-1,1679,216
6,107,1,2,14371860599,14371860599,0,-1,1679,216
7,107,0,2,14790302294,14790302294,0,-1,378,185
7,107,1,2,14790302294,14790302294,0,-1,378,185
8,107,0,2,18458516181,18458516181,0,-1,584,288
8,107,1,2,18458516181,18458516181,0,-1,584,288
9,107,0,2,18812649675,18812649675,0,-1,1409,220
9,107,1,2,18812649675,18812649675,0,-1,1409,220
10,107,0,2,18957873984,18957873984,0,-1,260,159
10,107,1,2,18957873984,18957873984,0,-1,260,159
11,107,0,2,20057957931,20057957931,0,-1,2000,212
11,107,1,2,20057957931,20057957931,0,-1,2000,212
12,107,0,2,22791720951,22791720951,0,-1,2000,92
12,107,1,2,22791720951,22791720951,0,-1,2000,92
13,107,0,2,23901137207,23901137207,0,-1,770,105
13,107,1,2,23901137207,23901137207,0,-1,770,105
14,107,0,2,24758570364,24758570364,0,-1,1096,194
14,107,1,2,24758570364,24758570364,0,-1,1096,194
15,107,0,2,25942304318,25942304318,0,-1,984,195
15,107,1,2,25942304318,25942304318,0,-1,984,195
16,107,0,2,27180608478,27180608478,0,-1,1440,244
16,107,1,2,27180608478,27180608478,0,-1,1440,244
17,107,0,2,27617465551,27617465551,0,-1,1028,94
17,107,1,2,27617465551,27617465551,0,-1,1028,94
18,107,0,2,28232335470,28232335470,0,-1,2000,109
18,107,1,2,28232335470,28232335470,0,-1,2000,109
19,107,0,2,31225111083,31225111083,0,-1,773,193
19,107,1,2,31225111083,31225111083,0,-1,773,193
20,107,0,2,31255429797,31255429797,0,-1,115,181
20,107,1,2,31255429797,31255429797,0,-1,115,181
21,107,0,2,31992814925,31992814925,0,-1,1139,223
21,107,1,2,31992814925,31992814925,0,-1,1139,223
22,107,0,2,32842910092,32842910092,0,-1,364,211
22,107,1,2,32842910092,32842910092,0,-1,364,211
23,107,0,2,33090045794,33090045794,0,-1,2000,195
23,107,1,2,33090045794,33090045794,0,-1,2000,195
24,107,0,2,33331026910,33331026910,0,-1,809,210
24,107,1,2,33331026910,33331026910,0,-1,809,210
25,107,0,2,33367386673,33367386673,0,-1,142,234
25,107,1,2,33367386673,33367386673,0,-1,142,234
26,107,0,2,33844303846,33844303846,0,-1,1251,233
26,107,1,2,33844303846,33844303846,0,-1,1251,233
27,107,0,2,34020248032,34020248032,0,-1,1525,259
27,107,1,2,34020248032,34020248032,0,-1,1525,259
28,107,0,2,34291389481,34291389481,0,-1,1125,160
28,107,1,2,34291389481,34291389481,0,-1,1125,160
29,107,0,2,40065255198,40065255198,0,-1,342,138
29,107,1,2,40065255198,40065255198,0,-1,342,138
30,107,0,2,40300918289,40300918289,0,-1,330,126
30,107,1,2,40300918289,40300918289,0,-1,330,126
31,107,0,2,44191885008,44191885008,0,-1,1206,260
31,107,1,2,44191885008,44191885008,0,-1,1206,260
32,107,0,2,44595490125,44595490125,0,-1,1170,240
32,107,1,2,44595490125,44595490125,0,-1,1170,240
33,107,0,2,45217884597,45217884597,0,-1,1345,251
33,107,1,2,45217884597,45217884597,0,-1,1345,251
34,107,0,2,46036112273,46036112273,0,-1,1056,139
34,107,1,2,46036112273,46036112273,0,-1,1056,139
35,107,0,2,47224545067,47224545067,0,-1,2000,171
35,107,1,2,47224545067,47224545067,0,-1,2000,171
36,107,0,2,47521578350,47521578350,0,-1,44,154
36,107,1,2,47521578350,47521578350,0,-1,44,154
37,107,0,2,47978548311,47978548311,0,-1,64,167
37,107,1,2,47978548311,47978548311,0,-1,64,167
38,107,0,2,49620099989,49620099989,0,-1,694,211
38,107,1,2,49620099989,49620099989,0,-1,694,211
39,107,0,2,49845903302,49845903302,0,-1,2000,287
39,107,1,2,49845903302,49845903302,0,-1,2000,287
40,107,0,2,50187723962,50187723962,0,-1,365,200
40,107,1,2,50187723962,50187723962,0,-1,365,200
41,107,0,2,53279776464,53279776464,0,-1,1115,147
41,107,1,2,53279776464,53279776464,0,-1,1115,147
42,107,0,2,53503902369,53503902369,0,-1,2000,245
42,107,1,2,53503902369,53503902369,0,-1,2000,245
43,107,0,2,53800194797,53800194797,0,-1,848,245
43,107,1,2,53800194797,53800194797,0,-1,848,245
44,107,0,2,54965589544,54965589544,0,-1,2000,202
44,107,1,2,54965589544,54965589544,0,-1,2000,202
45,107,0,2,55806367894,55806367894,0,-1,980,215
45,107,1,2,55806367894,55806367894,0,-1,980,215
46,107,0,2,56767840919,56767840919,0,-1,347,181
46,107,1,2,56767840919,56767840919,0,-1,347,181
47,107,0,2,57900413029,57900413029,0,-1,321,168
47,107,1,2,57900413029,57900413029,0,-1,321,168
48,107,0,2,58057334342,58057334342,0,-1,345,224
48,107,1,2,58057334342,58057334342,0,-1,345,224
49,107,0,2,58885344988,58885344988,0,-1,790,210
49,107,1,2,58885344988,58885344988,0,-1,790,210
