req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
0,100,0,2,2625155235,2625155235,0,-1,1688,184
0,100,1,2,2625155235,2625155235,0,-1,1688,184
1,100,0,2,6446644217,6446644217,0,-1,2000,280
1,100,1,2,6446644217,6446644217,0,-1,2000,280
2,100,0,2,8824979582,8824979582,0,-1,1139,279
2,100,1,2,8824979582,8824979582,0,-1,1139,279
3,100,0,2,9046166151,9046166151,0,-1,636,224
3,100,1,2,9046166151,9046166151,0,-1,636,224
4,100,0,2,10343513281,10343513281,0,-1,283,211
4,100,1,2,10343513281,10343513281,0,-1,283,211
5,100,0,2,11584199814,11584199814,0,-1,1068,166
5,100,1,2,11584199814,11584199814,0,-1,1068,166
6,100,0,2,12026330648,12026330648,0,-1,2000,218
6,100,1,2,12026330648,12026330648,0,-1,2000,218
7,100,0,2,13047839639,13047839639,0,-1,1321,106
7,100,1,2,13047839639,13047839639,0,-1,1321,106
8,100,0,2,13244319888,13244319888,0,-1,1715,246
8,100,1,2,13244319888,13244319888,0,-1,1715,246
9,100,0,2,13390626500,13390626500,0,-1,166,218
9,100,1,2,13390626500,13390626500,0,-1,166,218
10,100,0,2,14731960958,14731960958,0,-1,2000,121
10,100,1,2,14731960958,14731960958,0,-1,2000,121
11,100,0,2,16580809667,16580809667,0,-1,1578,169
11,100,1,2,16580809667,16580809667,0,-1,1578,169
12,100,0,2,16846615209,16846615209,0,-1,263,149
12,100,1,2,16846615209,16846615209,0,-1,263,149
13,100,0,2,17813812868,17813812868,0,-1,2000,242
13,100,1,2,17813812868,17813812868,0,-1,2000,242
14,100,0,2,20447225061,20447225061,0,-1,1139,248
14,100,1,2,20447225061,20447225061,0,-1,1139,248
15,100,0,2,20755750618,20755750618,0,-1,2000,151
15,100,1,2,20755750618,20755750618,0,-1,2000,151
16,100,0,2,21560082542,21560082542,0,-1,2000,222
16,100,1,2,21560082542,21560082542,0,-1,2000,222
17,100,0,2,23004294112,23004294112,0,-1,1147,150
17,100,1,2,23004294112,23004294112,0,-1,1147,150
18,100,0,2,23352159060,23352159060,0,-1,226,227
18,100,1,2,23352159060,23352159060,0,-1,226,227
19,100,0,2,23619015929,23619015929,0,-1,2000,168
19,100,1,2,23619015929,23619015929,0,-1,2000,168
20,100,0,2,24328928922,24328928922,0,-1,1885,230
20,100,1,2,24328928922,24328928922,0,-1,1885,230
21,100,0,2,26229617788,26229617788,0,-1,449,215
21,100,1,2,26229617788,26229617788,0,-1,449,215
22,100,0,2,26448629385,26448629385,0,-1,2000,190
22,100,1,2,26448629385,26448629385,0,-1,2000,190
23,100,0,2,29331668471,29331668471,0,-1,2000,216
23,100,1,2,29331668471,29331668471,0,-1,2000,216
24,100,0,2,29529340964,29529340964,0,-1,360,241
24,100,1,2,29529340964,29529340964,0,-1,360,241
25,100,0,2,29666888504,29666888504,0,-1,1218,150
25,100,1,2,29666888504,29666888504,0,-1,1218,150
26,100,0,2,30393089762,30393089762,0,-1,151,214
26,100,1,2,30393089762,30393089762,0,-1,151,214
27,100,0,2,30805107362,30805107362,0,-1,1211,260
27,100,1,2,30805107362,30805107362,0,-1,1211,260
28,100,0,2,31289888582,31289888582,0,-1,179,148
28,100,1,2,31289888582,31289888582,0,-1,179,148
29,100,0,2,31639672602,31639672602,0,-1,99,239
29,100,1,2,31639672602,31639672602,0,-1,99,239
30,100,0,2,35305877322,35305877322,0,-1,2000,236
30,100,1,2,35305877322,35305877322,0,-1,2000,236
31,100,0,2,35653908325,35653908325,0,-1,2000,181
31,100,1,2,35653908325,35653908325,0,-1,2000,181
32,100,0,2,36130893359,36130893359,0,-1,2000,215
32,100,1,2,36130893359,36130893359,0,-1,2000,215
33,100,0,2,39376859964,39376859964,0,-1,2000,144
33,100,1,2,39376859964,39376859964,0,-1,2000,144
34,100,0,2,39575645099,39575645099,0,-1,365,266
34,100,1,2,39575645099,39575645099,0,-1,365,266
35,100,0,2,40013986540,40013986540,0,-1,1139,144
35,100,1,2,40013986540,40013986540,0,-1,1139,144
36,100,0,2,40144941358,40144941358,0,-1,583,207
36,100,1,2,40144941358,40144941358,0,-1,583,207
37,100,0,2,40526748564,40526748564,0,-1,2000,268
37,100,1,2,40526748564,40526748564,0,-1,2000,268
38,100,0,2,41461742773,41461742773,0,-1,982,367
38,100,1,2,41461742773,41461856362,113589,-1,982,367
39,100,0,2,45058875329,45058875329,0,-1,483,166
39,100,1,2,45058875329,45058875329,0,-1,483,166
40,100,0,2,46296662812,46296662812,0,-1,692,126
40,100,1,2,46296662812,46296662812,0,-1,692,126
41,100,0,2,47005497822,47005497822,0,-1,1483,163
41,100,1,2,47005497822,47005497822,0,-1,1483,163
42,100,0,2,48125432674,48125432674,0,-1,1244,232
42,100,1,2,48125432674,48125432674,0,-1,1244,232
43,100,0,2,48487522990,48487522990,0,-1,389,253
