req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
56,109,1,2,51457456721,51457456721,0,-1,895,180
57,109,0,2,54325116576,54325116576,0,-1,2000,221
57,109,1,2,54325116576,54325116576,0,-1,2000,221
58,109,0,2,54694614027,54694614027,0,-1,694,284
58,109,1,2,54694614027,54694614027,0,-1,694,284
59,109,0,2,55410303701,55410303701,0,-1,895,206
59,109,1,2,55410303701,55410303701,0,-1,895,206
60,109,0,2,55980142468,55980142468,0,-1,1475,190
60,109,1,2,55980142468,55980142468,0,-1,1475,190
61,109,0,2,56423597621,56423597621,0,-1,2000,270
61,109,1,2,56423597621,56423597621,0,-1,2000,270
62,109,0,2,56528691599,56528691599,0,-1,856,199
62,109,1,2,56528691599,56528691599,0,-1,856,199
63,109,0,2,57156637119,57156637119,0,-1,2000,192
63,109,1,2,57156637119,57156637119,0,-1,2000,192
