req_id,compute_sat_id,src_node_id,t_queue_enter_ns,t_compute_start_ns,t_compute_end_ns,T_compute_ns,T_queue_wait_ns,L_in,L_out
17,0,100,3169314872,22800951554,22933151554,132200000,19631636682,1147,150
37,0,103,3233604575,22933151554,23131151554,198000000,19699546979,1782,196
27,0,102,3235953158,23131151554,23235601554,104450000,19895198396,857,175
18,0,100,3258512696,23235601554,23279551554,43950000,19977088858,226,227
28,0,102,3268285103,23279551554,23329151554,49600000,20011266451,347,98
19,0,100,3271521901,23329151554,23547551554,218400000,20057629653,2000,168
26,0,106,3309026316,23547551554,23738501554,190950000,20238525238,1692,235
13,0,107,3316736005,23738501554,23830751554,92250000,20421765549,770,105
13,0,101,3322356800,23830751554,24046301554,215550000,20508394754,2000,111
20,0,100,3328667194,24046301554,24256301554,210000000,20717634360,1885,230
29,0,102,3380268248,24256301554,24460701554,204400000,20876033306,1816,256
27,0,106,3397217372,24460701554,24557201554,96500000,21063484182,750,230
14,0,107,3420022740,24557201554,24686501554,129300000,21137178814,1096,194
26,0,109,3422307538,24686501554,24810251554,123750000,21264194016,1026,223
27,0,109,3441986051,24810251554,24885301554,75050000,21368265503,544,213
28,0,109,3443370049,24885301554,24943701554,58400000,21441931505,386,196
29,0,109,3454504470,24943701554,25056101554,112400000,21489197084,909,230
28,0,106,3469962202,25056101554,25139101554,83000000,21586139352,662,136
38,0,103,3473772103,25139101554,25357401554,218300000,21665329451,2000,166
30,0,102,3476307644,25357401554,25397101554,39700000,21881093910,153,288
39,0,103,3480493759,25397101554,25617001554,219900000,21916607795,2000,198
30,0,109,3494203215,25617001554,25752101554,135100000,22122798339,1139,224
15,0,107,3497544013,25752101554,25870251554,118150000,22254557541,984,195
31,0,109,3503075209,25870251554,26091701554,221450000,22367176345,2000,229
21,0,100,3506456539,26091701554,26157351554,65650000,22585245015,449,215
22,0,100,3516124290,26157351554,26376851554,219500000,22641227264,2000,190
40,0,103,3599744122,26376851554,26497001554,120150000,22777107432,1028,147
29,0,106,3635344705,26497001554,26721401554,224400000,22861656849,2000,288
41,0,103,3680396668,26721401554,26941451554,220050000,23041004886,2000,201
16,0,107,3692975521,26941451554,27107651554,166200000,23248476033,1440,244
42,0,103,3699414022,27107651554,27229701554,122050000,23408237532,1011,219
31,0,102,3720950782,27229701554,27294951554,65250000,23508750772,427,251
30,0,106,3745766454,27294951554,27429901554,134950000,23549185100,1172,155
17,0,107,3757719936,27429901554,27547401554,117500000,23672181618,1028,94
32,0,102,3783492586,27547401554,27684201554,136800000,23763908968,1183,170
14,0,101,3822331391,27684201554,27722251554,38050000,23861870163,193,175
32,0,109,3830460076,27722251554,27816401554,94150000,23891791478,716,251
43,0,103,3836949787,27816401554,27946551554,130150000,23979451767,1095,213
18,0,107,3843370355,27946551554,28162001554,215450000,24103181199,2000,109
33,0,109,3844079154,28162001554,28203751554,41750000,24317922400,202,231
33,0,102,3855257477,28203751554,28292001554,88250000,24348494077,686,193
44,0,103,3864016344,28292001554,28333901554,41900000,24427985210,248,142
45,0,103,3910994994,28333901554,28463251554,129350000,24422906560,1070,247
15,0,101,3970708045,28463251554,28607601554,144350000,24492543509,1224,239
16,0,101,3988654569,28607601554,28829901554,222300000,24618946985,2000,246
46,0,103,4011096521,28829901554,28977851554,147950000,24818805033,1251,257
47,0,103,4060396607,28977851554,29038701554,60850000,24917454947,386,245
23,0,100,4063791879,29038701554,29259501554,220800000,24974909675,2000,216
34,0,102,4066481477,29259501554,29398651554,139150000,25193020077,1139,305
24,0,100,4069331830,29398651554,29456701554,58050000,25329319724,360,241
25,0,100,4082883384,29456701554,29596001554,139300000,25373818170,1218,150
35,0,102,4174831696,29596001554,29814951554,218950000,25421169858,2000,179
31,0,106,4188657705,29814951554,29889351554,74400000,25626293849,551,186
34,0,109,4197498236,29889351554,29937851554,48500000,25691853318,310,150
48,0,103,4203318816,29937851554,30154651554,216800000,25734532738,2000,136
36,0,102,4224410084,30154651554,30285201554,130550000,25930241470,1118,175
26,0,100,4232694243,30285201554,30321001554,35800000,26052507311,151,214
32,0,106,4248236367,30321001554,30540701554,219700000,26072765187,2000,194
49,0,103,4269278058,30540701554,30588051554,47350000,26271423496,298,151
27,0,100,4274396130,30588051554,30732151554,144100000,26313655424,1211,260
50,0,103,4274522026,30732151554,30780801554,48650000,26457629528,312,149
51,0,103,4287897907,30780801554,30914701554,133900000,26492903647,1139,200
35,0,109,4302078173,30914701554,31056301554,141600000,26612623381,1184,264
19,0,107,4305401238,31056301554,31153251554,96950000,26750900316,773,193
20,0,107,4349953391,31153251554,31183801554,30550000,26803298163,115,181
28,0,100,4403145204,31183801554,31219101554,35300000,26780656350,179,148
36,0,109,4425032063,31219101554,31442351554,223250000,26794069491,2000,265
17,0,101,4435762902,31442351554,31535301554,92950000,27006588652,719,221
29,0,100,4447647678,31535301554,31567151554,31850000,27087653876,99,239
18,0,101,4456308831,31567151554,31785351554,218200000,27110842723,2000,164
21,0,107,4501625355,31785351554,31920401554,135050000,27283726199,1139,223
33,0,106,4530042515,31920401554,32006851554,86450000,27390359039,662,205
37,0,109,4543662431,32006851554,32078901554,72050000,27463189123,483,275
52,0,103,4543984357,32078901554,32136751554,57850000,27534917197,386,185
19,0,101,4549535710,32136751554,32271751554,135000000,27587215844,1175,150
38,0,109,4570622662,32271751554,32491851554,220100000,27701128892,2000,202
37,0,102,4617819256,32491851554,32713801554,221950000,27874032298,2000,239
22,0,107,4646469779,32713801554,32770751554,56950000,28067331775,364,211
53,0,103,4649179021,32770751554,32798451554,27700000,28121572533,71,212
23,0,107,4684840310,32798451554,33018201554,219750000,28113611244,2000,195
38,0,102,4696707295,33018201554,33157501554,139300000,28321494259,1231,124
24,0,107,4713606809,33157501554,33258901554,101400000,28443894745,809,210
25,0,107,4716173053,33258901554,33294801554,35900000,28542728501,142,234
34,0,106,4787117033,33294801554,33397151554,102350000,28507684521,833,181
35,0,106,4820475782,33397151554,33531851554,134700000,28576675772,1139,216
54,0,103,4838455833,33531851554,33625001554,93150000,28693395721,691,281
26,0,107,4936740537,33625001554,33771751554,146750000,28688261017,1251,233
27,0,107,4951020484,33771751554,33947201554,175450000,28820731070,1525,259
20,0,101,4952790082,33947201554,34089751554,142550000,28994411472,1210,231
28,0,107,4968381316,34089751554,34220251554,130500000,29121370238,1125,160
36,0,106,4981484600,34220251554,34310301554,90050000,29238766954,694,213
21,0,101,4990508903,34310301554,34531101554,220800000,29319792651,2000,216
55,0,103,5006722148,34531101554,34727301554,196200000,29524379406,1749,226
22,0,101,5043735656,34727301554,34794501554,67200000,29683565898,475,194
39,0,102,5045825255,34794501554,35011751554,217250000,29748676299,2000,145
30,0,100,5051399651,35011751554,35233551554,221800000,29960351903,2000,236
23,0,101,5055169248,35233551554,35363601554,130050000,30178382306,1118,165
31,0,100,5085051235,35363601554,35582651554,219050000,30278550319,2000,181
40,0,102,5103277384,35582651554,35715751554,133100000,30479374170,1170,122
24,0,101,5111410176,35715751554,35838251554,122500000,30604341378,1033,184
32,0,100,5113499775,35838251554,36059001554,220750000,30724751779,2000,215
37,0,106,5165446969,36059001554,36277351554,218350000,30893554585,2000,167
56,0,103,5170837200,36277351554,36332501554,55150000,31106514354,346,211
38,0,106,5220518861,36332501554,36550501554,218000000,31111982693,2000,160
39,0,109,5230989367,36550501554,36770051554,219550000,31319512187,2000,191
57,0,103,5240149214,36770051554,36879601554,109550000,31529902340,921,149
41,0,102,5248619792,36879601554,37096001554,216400000,31630981762,2000,128
40,0,109,5262905636,37096001554,37159801554,63800000,31833095918,433,210
25,0,101,5269670316,37159801554,37190801554,31000000,31890131238,132,156
42,0,102,5274782312,37190801554,37396901554,206100000,31916019242,1869,184
43,0,102,5275898753,37396901554,37441901554,45000000,32121002801,283,134
58,0,103,5294540966,37441901554,37567201554,125300000,32147360588,1047,212
44,0,102,5337216102,37567201554,37711901554,144700000,32229985452,1249,196
39,0,106,5343937697,37711901554,37930351554,218450000,32367963857,2000,169
41,0,109,5373239453,37930351554,38042251554,111900000,32557112101,895,248
40,0,106,5380409384,38042251554,38098551554,56300000,32661842170,364,198
45,0,102,5389788160,38098551554,38317751554,219200000,32708763394,2000,184
59,0,103,5393516595,38317751554,38426601554,108850000,32924234959,921,135
60,0,103,5418865428,38426601554,38471501554,44900000,33007736126,247,204
46,0,102,5442051676,38471501554,38602401554,130900000,33029449878,1082,254
61,0,103,5456027398,38602401554,38824001554,221600000,33146374156,2000,232
42,0,109,5517477597,38824001554,38878901554,54900000,33306523957,316,266
26,0,101,5522853962,38878901554,38929301554,50400000,33356047592,342,124
41,0,106,5560341381,38929301554,39089251554,159950000,33368960173,1396,207
33,0,100,5573007984,39089251554,39306451554,217200000,33516243570,2000,144
42,0,106,5573567983,39306451554,39443101554,136650000,33732883571,1177,179
34,0,100,5574841582,39443101554,39502901554,59800000,33868259972,365,266
27,0,101,5586920345,39502901554,39710051554,207150000,33915981209,1881,181
43,0,109,5605473920,39710051554,39812501554,102450000,34104577634,853,143
35,0,100,5661660923,39812501554,39943601554,131100000,34150840631,1139,144
29,0,107,5662904122,39943601554,39994701554,51100000,34280697432,342,138
36,0,100,5664875320,39994701554,40073351554,78650000,34329826234,583,207
43,0,106,5684102408,40073351554,40110251554,36900000,34389249146,215,108
44,0,106,5697854352,40110251554,40181301554,71050000,34412397202,502,217
30,0,107,5719320177,40181301554,40230601554,49300000,34461981377,330,126
37,0,100,5774398784,40230601554,40454001554,223400000,34456202770,2000,268
44,0,109,5789632977,40454001554,40675801554,221800000,34664368577,2000,236
62,0,103,5879774215,40675801554,40787101554,111300000,34796027339,918,190
45,0,106,5882876564,40787101554,40951351554,164250000,34904224990,1462,161
28,0,101,5906687954,40951351554,41166651554,215300000,35044663600,2000,106
45,0,109,5910224131,41166651554,41261001554,94350000,35256427423,763,161
38,0,100,5921195396,41261001554,41387551554,126550000,35339806158,982,367
46,0,109,5963716137,41387551554,41493251554,105700000,35423835417,895,124
63,0,103,6006344083,41493251554,41645051554,151800000,35486907471,1322,192
64,0,103,6009400113,41645051554,41752151554,107100000,35635651441,895,152
65,0,103,6018334883,41752151554,41880401554,128250000,35733816671,1105,155
29,0,101,6025056761,41880401554,41931601554,51200000,35855344793,320,184
46,0,106,6055823589,41931601554,42150951554,219350000,35875777965,2000,187
30,0,101,6059776354,42150951554,42200601554,49650000,36091175200,314,165
47,0,106,6149979686,42200601554,42331001554,130400000,36050621868,1093,222
66,0,103,6181375337,42331001554,42519751554,188750000,36149626217,1660,255
31,0,101,6222673050,42519751554,42739401554,219650000,36297078504,2000,193
48,0,106,6224247448,42739401554,42907101554,167700000,36515154106,1494,166
49,0,106,6233042042,42907101554,43028751554,121650000,36674059512,1026,181
67,0,103,6233826696,43028751554,43090001554,61250000,36794924858,386,253
50,0,106,6253758740,43090001554,43312901554,222900000,36836242814,2000,258
51,0,106,6260480335,43312901554,43533901554,221000000,37052421219,2000,220
68,0,103,6271822740,43533901554,43750551554,216650000,37262078814,2000,133
47,0,102,6279199928,43750551554,43857651554,107100000,37471351626,891,160
48,0,102,6315693219,43857651554,43975501554,117850000,37541958335,971,215
31,0,107,6333746625,43975501554,44119101554,143600000,37641754929,1206,260
69,0,103,6336366702,44119101554,44337901554,218800000,37782734852,2000,176
52,0,106,6338348496,44337901554,44384101554,46200000,37999553058,244,236
32,0,107,6339990094,44384101554,44523101554,139000000,38044111460,1170,240
47,0,109,6346676336,44523101554,44566251554,43150000,38176425218,245,173
53,0,106,6363319155,44566251554,44660751554,94500000,38202932399,769,152
49,0,102,6388487125,44660751554,44735451554,74700000,38272264429,525,244
54,0,106,6395543652,44735451554,44875851554,140400000,38339907902,1168,272
48,0,109,6410601761,44875851554,44921651554,45800000,38465249793,250,216
39,0,100,6413585529,44921651554,44988251554,66600000,38508066025,483,166
33,0,107,6429727736,44988251554,45145301554,157050000,38558523818,1345,251
49,0,109,6431584177,45145301554,45200851554,55550000,38713717377,386,139
32,0,101,6433313795,45200851554,45238001554,37150000,38767537759,185,173
70,0,103,6448307603,45238001554,45353901554,115900000,38789693951,921,276
71,0,103,6451363627,45353901554,45464551554,110650000,38902537927,895,223
72,0,103,6493286933,45464551554,45657401554,192850000,38971264621,1796,65
50,0,109,6499765677,45657401554,45843151554,185750000,39157635877,1645,225
34,0,107,6502189675,45843151554,45965701554,122550000,39340961879,1056,139
50,0,102,6503244075,45965701554,46008301554,42600000,39462457479,283,86
33,0,101,6509672131,46008301554,46141351554,133050000,39498629423,1139,183
40,0,100,6541618076,46141351554,46226851554,85500000,39599733478,692,126
34,0,101,6559419627,46226851554,46357751554,130900000,39667431927,1127,164
51,0,109,6566098022,46357751554,46581901554,224150000,39791653532,2000,283
73,0,103,6576493193,46581901554,46649151554,67250000,40005408361,514,117
55,0,106,6592349941,46649151554,46707551554,58400000,40056801613,362,244
35,0,101,6593674740,46707551554,46768551554,61000000,40113876814,381,258
41,0,100,6636188640,46768551554,46935001554,166450000,40132362914,1483,163
35,0,107,6640619036,46935001554,47153551554,218550000,40294382518,2000,171
74,0,103,6661839300,47153551554,47269751554,116200000,40491712254,1009,106
56,0,106,6679980944,47269751554,47428751554,159000000,40589770610,1421,138
36,0,107,6681575893,47428751554,47450851554,22100000,40747175661,44,154
36,0,101,6684031891,47450851554,47574251554,123400000,40766819663,1066,136
51,0,102,6712873021,47574251554,47644601554,70350000,40861378533,473,261
75,0,103,6761789760,47644601554,47754051554,109450000,40882811794,895,199
57,0,106,6780620001,47754051554,47882901554,128850000,40973431553,1139,99
37,0,107,6784440437,47882901554,47907651554,24750000,41098461117,64,167
42,0,100,6787466034,47907651554,48053651554,146000000,41120185520,1244,232
52,0,109,6794495882,48053651554,48255951554,202300000,41259155672,1816,214
76,0,103,6794586053,48255951554,48353801554,97850000,41461365501,779,199
43,0,100,6848200660,48353801554,48415351554,61550000,41505600894,389,253
58,0,106,6857877836,48415351554,48568101554,152750000,41557473718,1295,265
52,0,102,6866790315,48568101554,48772951554,204850000,41701311239,1835,227
59,0,106,6872727962,48772951554,48834601554,61650000,41900223592,375,283
60,0,106,6879449557,48834601554,49057601554,223000000,41955151997,2000,260
53,0,102,6896737206,49057601554,49231351554,173750000,42160864348,1527,221
44,0,100,6912986026,49231351554,49268501554,37150000,42318365528,149,245
77,0,103,6916552055,49268501554,49329901554,61400000,42351949499,386,256
54,0,102,6954392317,49329901554,49426101554,96200000,42375509237,734,256
45,0,100,6967575117,49426101554,49458451554,32350000,42458526437,84,279
38,0,107,6979658289,49458451554,49548401554,89950000,42478793265,694,211
39,0,107,7016892407,49548401554,49772751554,224350000,42531509147,2000,287
55,0,102,7072634400,49772751554,49991051554,218300000,42700117154,2000,166
53,0,109,7075707039,49991051554,50059751554,68700000,42915344515,505,164
40,0,107,7135395379,50059751554,50116251554,56500000,42924356175,365,200
54,0,109,7149555911,50116251554,50211601554,95350000,42966695643,795,117
78,0,103,7164998483,50211601554,50432101554,220500000,43046603071,2000,210
61,0,106,7166545878,50432101554,50650851554,218750000,43265555676,2000,175
46,0,100,7167190677,50650851554,50686851554,36000000,43483660877,154,212
37,0,101,7184468332,50686851554,50817851554,131000000,43502383222,1156,108
79,0,103,7209538106,50817851554,50947651554,129800000,43608313448,1139,118
55,0,109,7231700789,50947651554,51086301554,138650000,43715950765,1205,163
56,0,102,7267030798,51086301554,51278901554,192600000,43819270756,1722,208
56,0,109,7291454713,51278901554,51387401554,108500000,43987446841,895,180
80,0,103,7296533610,51387401554,51606401554,219000000,44090867944,2000,180
62,0,106,7301151566,51606401554,51827501554,221100000,44305249988,2000,222
57,0,102,7332891897,51827501554,51962601554,135100000,44494609657,1170,162
58,0,102,7336729877,51962601554,52019301554,56700000,44625871677,329,276
59,0,102,7352297293,52019301554,52165851554,146550000,44667004261,1271,189
60,0,102,7365939103,52165851554,52288501554,122650000,44799912451,988,277
63,0,106,7381684433,52288501554,52503401554,214900000,44906817121,2000,98
81,0,103,7385277479,52503401554,52610051554,106650000,45118124075,895,143
61,0,102,7387361364,52610051554,52663251554,53200000,45222690190,315,234
62,0,102,7403586886,52663251554,52880101554,216850000,45259664668,2000,137
63,0,102,7437848914,52880101554,53080551554,200450000,45442252640,1797,215
41,0,107,7439314512,53080551554,53209401554,128850000,45641237042,1115,147
42,0,107,7450240082,53209401554,53431651554,222250000,45759161472,2000,245
64,0,106,7463510023,53431651554,53565251554,133600000,45968141531,1139,194
65,0,106,7477842539,53565251554,53620901554,55650000,46087409015,341,231
43,0,107,7483028835,53620901554,53727951554,107050000,46137872719,848,245
64,0,102,7503011949,53727951554,53860651554,132700000,46224939605,1139,176
38,0,101,7513451837,53860651554,54083951554,223300000,46347199717,2000,266
57,0,109,7517835834,54083951554,54305001554,221050000,46566115720,2000,221
65,0,102,7531199010,54305001554,54411901554,106900000,46773802544,847,244
