req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
52,102,1,2,48857062472,48857062472,0,-1,1835,227
53,102,0,2,49315333517,49315333517,0,-1,1527,221
53,102,1,2,49315333517,49315333517,0,-1,1527,221
54,102,0,2,49510869838,49510869838,0,-1,734,256
54,102,1,2,49510869838,49510869838,0,-1,734,256
55,102,0,2,50073810565,50073810565,0,-1,2000,166
55,102,1,2,50073810565,50073810565,0,-1,2000,166
56,102,0,2,51362616842,51362616842,0,-1,1722,208
56,102,1,2,51362616842,51362616842,0,-1,1722,208
57,102,0,2,52045294713,52045294713,0,-1,1170,162
57,102,1,2,52045294713,52045294713,0,-1,1170,162
58,102,0,2,52104549039,52104549039,0,-1,329,276
58,102,1,2,52104549039,52104549039,0,-1,329,276
59,102,0,2,52249152007,52249152007,0,-1,1271,189
59,102,1,2,52249152007,52249152007,0,-1,1271,189
60,102,0,2,52373774716,52373774716,0,-1,988,277
60,102,1,2,52373774716,52373774716,0,-1,988,277
61,102,0,2,52747566067,52747566067,0,-1,315,234
61,102,1,2,52747566067,52747566067,0,-1,315,234
62,102,0,2,52962245886,52962245886,0,-1,2000,137
62,102,1,2,52962245886,52962245886,0,-1,2000,137
63,102,0,2,53164445564,53164445564,0,-1,1797,215
63,102,1,2,53164445564,53164445564,0,-1,1797,215
64,102,0,2,53943681522,53943681522,0,-1,1139,176
64,102,1,2,53943681522,53943681522,0,-1,1139,176
65,102,0,2,54496461553,54496461553,0,-1,847,244
65,102,1,2,54496461553,54496461553,0,-1,847,244
66,102,0,2,55139632316,55139632316,0,-1,1087,191
66,102,1,2,55139632316,55139632316,0,-1,1087,191
67,102,0,2,55366349154,55366349154,0,-1,1992,301
67,102,1,2,55366349154,55366349154,0,-1,1992,301
68,102,0,2,55702144528,55702144528,0,-1,2000,314
68,102,1,2,55702144528,55702144528,0,-1,2000,314
69,102,0,2,55876753505,55876753505,0,-1,387,196
69,102,1,2,55876753505,55876753505,0,-1,387,196
70,102,0,2,57864704920,57864704920,0,-1,2000,282
70,102,1,2,57864704920,57864704920,0,-1,2000,282
