0,347299783,147000000
0,507807955,148625000
0,510102314,150421875
0,512396653,152244140
0,514691012,154088622
0,516985371,155952544
0,668266669,176583476
0,670561009,174885541
0,672855368,173274848
0,675149727,171990492
0,677444066,171116680
0,679738424,170352095
0,682032783,169808083
0,828719087,187582072
0,831013446,184509313
0,833307785,181820648
0,835602143,179718067
0,837896503,177878308
0,840190862,176268519
0,842485201,175109954
0,844779560,174096209
0,847073918,173334182
0,849368259,172917409
0,851662618,172427732
0,990312414,171124265
0,992606772,170233731
0,994901131,169329514
0,997195489,168663324
0,999489828,168330408
0,1001784187,168039107
0,1004078546,167909218
0,1006372886,168045565
0,1008667245,168039869
0,1010961604,168034885
0,1013255964,168405524
0,1015550302,168729833
0,1017844661,168888603
0,1020139021,169402527
0,1022433360,169852211
0,1024727719,170245684
0,1150752253,186339973
0,1153046612,183422476
0,1155340951,180869666
0,1157635310,178885957
0,1159929669,177150212
0,1162224028,175631435
0,1164518368,174552505
0,1166812727,173608441
0,1169107086,172907385
0,1171401424,172543961
0,1173695783,172100965
0,1175990142,171713344
0,1178284481,171749176
0,1180578840,171780529
0,1182873199,171807962
0,1185167559,172206966
0,1187461899,172431095
0,1189756259,172627208
0,1192050618,173173807
0,1194344956,173652081
0,1196639315,173945570
0,1198933674,174452373
0,1201228033,175020826
0,1203522373,175518222
0,1311185846,189453444
0,1313480185,186146763
0,1315774544,183128417
0,1318068903,180862364
0,1320363243,178879568
0,1322657603,177144622
0,1324951962,175876544
0,1327246322,174891976
0,1329540660,173905479
0,1331835019,173292294
0,1334129378,172880757
0,1336423718,172520662
0,1338718077,172455579
0,1341012437,172398631
0,1343306776,172348802
0,1345601135,172555201
0,1347895494,172735800
0,1350189853,173018825
0,1352484192,173516471
0,1354778551,173826912
0,1357072910,174223548
0,1359367249,174820604
0,1361661608,175343028
0,1363955967,175675149
0,1366250326,176340755
0,1368544666,176923160
0,1370839025,177432765
0,1373133383,178253669
0,1375427722,178846960
0,1377722081,179366090
0,1380016440,180195328
0,1382310780,180920912
0,1384605139,181555798
0,1386899498,182361323
0,1389193857,183066157
0,1391488196,183682887
0,1471613156,194222526
0,1473907515,190194710
0,1476201874,186795371
0,1478496214,184070949
0,1480790573,181687080
0,1483084932,179601195
0,1485379271,178026045
0,1487673629,176647789
0,1489967988,175441815
0,1492262347,174761588
0,1494556687,174166389
0,1496851047,173520590
0,1499145406,173330516
0,1501439746,173164201
0,1503734105,173018675
0,1506028464,173266340
0,1508322802,173358047
0,1510617161,173438291
0,1512911520,173758504
0,1515205879,174163691
0,1517500219,174393229
0,1519794578,174844075
0,1522088937,175363565
0,1524383276,175818119
0,1526677635,176465854
0,1528971994,177032622
0,1531266352,177528544
0,1533560692,178212476
0,1535855051,178810916
0,1538149410,179459551
0,1540443749,180277107
0,1542738108,180867468
0,1545032468,181509034
0,1547326808,182320404
0,1549621167,183030353
0,1551915525,183651558
0,1554209883,184570113
0,1556504224,185248848
0,1558798582,185842742
0,1561092940,186737399
0,1563387279,187520224
0,1565681638,188080196
0,1567975997,188820171
0,1570270357,189592649
0,1572564697,190268567
0,1574859056,191109996
0,1577153415,191846246
0,1579447754,192490465
0,1581742113,193304156
0,1584036473,194141136
0,1586330813,194873494
0,1588625172,195764307
0,1590919531,196418768
0,1593213890,197116422
0,1632034222,202601869
0,1634328561,197651635
0,1636622920,193320180
0,1638917281,189780157
0,1641211640,186682637
0,1643505978,183972307
0,1645800337,181850768
0,1648094696,180119422
0,1650389036,178479494
0,1652683395,177294557
0,1654977754,176257737
0,1657272094,175475519
0,1659566453,175041079
0,1661860812,174660944
0,1664155171,174328326
0,1666449510,174287285
0,1668743869,174251374
0,1671038228,174344952
0,1673332569,174676833
0,1675626928,174842228
0,1677921287,174986949
0,1680215646,175488580
0,1682509985,175927507
0,1684804344,176186568
0,1687098703,176788247
0,1689393042,177314716
0,1691687402,177775376
0,1693981760,178428454
0,1696276099,179124897
0,1698570458,179609284
0,1700864817,180283123
0,1703159176,180997732
0,1705453515,181623015
0,1707747875,182420138
0,1710042234,183117620
0,1712336573,183727917
0,1714630932,184511927
0,1716925291,185197936
0,1719219650,185923194
0,1721513989,186807794
0,1723808348,187456819
0,1726102707,188149716
0,1728397047,189006001
0,1730691406,189755250
0,1732985765,190285843
0,1735280105,191125112
0,1737574464,191859473
0,1739868823,192502038
0,1742163182,193439283
0,1744457521,194134372
0,1746751880,194742575
0,1749046239,195649753
0,1751340580,196443533
0,1753634939,197138091
0,1755929298,197995829
0,1758223656,198746350
0,1760517996,199403056
0,1762812355,200227674
0,1765106714,201074214
0,1767401054,201689937
0,1769695413,202478694
0,1771989772,203168857
0,1774284112,203897749
0,1776578471,204785530
0,1778872829,205562338
0,1781167188,206242045
0,1783461528,207086789
0,1785755887,207825940
0,1788050246,208597697
0,1790344585,209522984
0,1792638944,210207611
0,1794933304,210806659
0,1797227663,211705826
0,1799522003,212492597
0,1801816361,213056022
0,1804110720,213924019
0,1806405060,214683516
0,1808699419,215348076
0,1810993778,216179566
0,1813288116,217032120
0,1815582476,217653105
0,1817876835,218446466
0,1820171194,214640657
0,1822465534,211310574
0,1824759892,208646752
0,1827054252,206440908
0,1829348593,204510794
0,1831642952,203071944
0,1833937310,201687951
0,1836231669,200601957
0,1838526008,199901712
0,1840820367,199288998
0,1843114725,198752873
0,1845409065,198533763
0,1847703423,198342042
0,1849997782,198174286
0,1852292122,198402500
0,1854586481,198602187
0,1856880840,198651913
0,1859175199,199070423
0,1861469538,199436620
0,1863763898,199757042
0,1866058257,200412411
0,1868352596,200860859
0,1870646954,201253251
0,1872941313,201846594
0,1875235672,202490769
0,1877530012,202929422
0,1879824372,203563244
0,1882118731,204242838
0,1884413071,204837483
0,1886707430,205607797
0,1889001789,206406822
0,1891296128,206980969
0,1893590486,207733347
0,1895884845,208391678
0,1898179204,209092718
0,1900473544,209956128
0,1902767903,210586612
0,1905062262,211263285
0,1907356602,212105374
0,1909650961,212842202
0,1911945320,213486926
0,1914239679,214426060
0,1916534017,215122802
0,1918828377,215732451
0,1921122736,216640894
0,1923417075,217435782
0,1925711434,218006309
0,1928005794,218880520
0,1930300134,219645455
0,1932594493,220314773
0,1934888852,221150426
0,1937183212,221881622
0,1939477551,222521419
0,1941771910,223331241
0,1944066269,224164835
0,1946360608,224894230
0,1948654967,225782451
0,1950949327,226434644
0,1953243687,227130313
0,1955538027,227989023
0,1957832386,228740395
0,1960126745,229397845
0,1962421084,230223114
0,1964715443,230945224
0,1967009802,231702071
0,1969304142,232614312
0,1971598501,233412523
0,1973892860,233985957
0,1976187219,234862712
0,1978481558,235629873
0,1980775917,236301138
0,1983070274,237263495
0,1985364614,237980558
0,1987658973,238607988
0,1989953333,239406989
0,1992247692,240231115
0,1994542032,240827225
0,1996836391,241598821
0,1999130750,242398968
0,2001425090,243099097
0,2003719449,243961709
0,2006013807,244841495
0,2008308146,245486308
0,2010602505,246300519
0,2012896864,247012954
0,2015191224,247761334
0,2017485563,248666167
0,2019779922,249332896
0,2022074281,250041284
0,2024368621,250911123
0,2026662980,251672232
0,2028957338,252338203
0,2031251697,253295927
0,2033546037,254008936
0,2035840396,254632819
0,2038134755,255553716
0,2040429094,256359501
0,2042723453,256939563
0,2045017813,257822117
0,2047312152,258594352
0,2049606511,259270058
0,2051900869,260111300
0,2054195228,260847387
0,2056489568,261491463
0,2058783928,262305030
0,2061078287,263141901
0,2063372627,263874163
0,2065666985,264764892
0,2067961344,265419280
0,2070255703,266116870
0,2072550043,266977261
0,2074844402,267730103
0,2077138761,268388840
0,2079433100,269215235
0,2081804259,269938330
0,2264150950,269938330
