req_id,compute_sat_id,t_first_arrival_ns,t_last_arrival_ns,D_gather_ns,total_pkts_expected,total_pkts_received,src_node_id,L_in,L_out_expected,t_emit_ns
35,0,3070439885,3072004699,1564814,2,2,103,801,0,2927184113
36,0,3118931802,3118931802,0,2,2,103,112,0,2978583152
17,0,3165631675,3168346872,2715197,2,2,100,1147,0,2951768085
37,0,3228770941,3233604575,4833634,2,2,103,1782,0,3085519790
27,0,3234209160,3235953158,1743998,2,2,102,857,0,2992586109
18,0,3258512696,3258512696,0,2,2,100,226,0,3046830233
28,0,3267069105,3268285103,1215998,2,2,102,347,0,3025403956
19,0,3264731507,3271521901,6790394,2,2,100,2000,0,3050879955
13,0,3313814321,3319388717,5574396,2,2,101,2000,0,3098949598
20,0,3321332680,3326495875,5163195,2,2,100,1885,0,3107487999
29,0,3375325853,3380268248,4942395,2,2,102,1816,0,3133712827
30,0,3470869349,3470869349,0,2,2,102,153,0,3233429703
38,0,3468240867,3473772103,5531236,2,2,103,2000,0,3324996687
39,0,3474962520,3480493759,5531239,2,2,103,2000,0,3330421047
21,0,3506061339,3506456539,395200,2,2,100,449,0,3292239088
22,0,3510593094,3516124290,5531196,2,2,100,2000,0,3296771382
40,0,3597452909,3599744122,2291213,2,2,103,1028,0,3454212504
41,0,3674865434,3680396668,5531234,2,2,103,2000,0,3531627298
42,0,3697177214,3699414022,2236808,2,2,103,1011,0,3553939703
31,0,3720625983,3720950782,324799,2,2,102,427,0,3479037422
32,0,3780662188,3783492586,2830398,2,2,102,1183,0,3539077865
14,0,3822331391,3822331391,0,2,2,101,193,0,3610443528
43,0,3836383191,3838932013,2548822,2,2,103,1095,0,3691167461
33,0,3849211910,3850408709,1196799,2,2,102,686,0,3607632440
44,0,3864016344,3864016344,0,2,2,103,248,0,3721948525
45,0,3908526179,3910994994,2468815,2,2,103,1070,0,3765294819
15,0,3967746448,3970708045,2961597,2,2,101,1224,0,3750255673
16,0,3982590236,3988121432,5531196,2,2,101,2000,0,3767918090
46,0,4008048507,4011096521,3048014,2,2,103,1251,0,3859467884
47,0,4060203008,4060396607,193599,2,2,103,386,0,3916976055
23,0,4056977486,4063745480,6767994,2,2,100,2000,0,3843222072
34,0,4062803080,4066435078,3631998,2,2,102,1139,0,3820004211
24,0,4069221429,4069331830,110401,2,2,100,360,0,3855467493
25,0,4079940986,4082883384,2942398,2,2,100,1218,0,3866188360
35,0,4169300500,4174831696,5531196,2,2,102,2000,0,3927743688
48,0,4197787582,4203318816,5531234,2,2,103,2000,0,4054564633
36,0,4221787686,4224410084,2622398,2,2,102,1118,0,3975485831
26,0,4232694243,4232694243,0,2,2,100,151,0,4022570123
49,0,4269278058,4269278058,0,2,2,103,298,0,4126582017
27,0,4271476132,4274396130,2919998,2,2,100,1211,0,4057746708
50,0,4274522026,4274522026,0,2,2,103,312,0,4131646931
51,0,4285208287,4287897907,2689620,2,2,103,1139,0,4141987866
28,0,4403145204,4403145204,0,2,2,100,179,0,4192504074
17,0,4434460503,4435762902,1302399,2,2,101,719,0,4219842625
29,0,4447647678,4447647678,0,2,2,100,99,0,4238548117
18,0,4450442854,4455974050,5531196,2,2,101,2000,0,4235826897
52,0,4543790758,4543984357,193599,2,2,103,386,0,4400577865
19,0,4546730912,4549578910,2847998,2,2,101,1175,0,4332126517
37,0,4612288060,4617819256,5531196,2,2,102,2000,0,4370762552
53,0,4649179021,4649179021,0,2,2,103,71,0,4509399668
38,0,4689597582,4692581579,2983997,2,2,102,1231,0,4448077536
54,0,4837243025,4838455833,1212808,2,2,103,691,0,4694038621
20,0,4946850184,4949766981,2916797,2,2,101,1210,0,4732293783
21,0,4984977707,4990508903,5531196,2,2,101,2000,0,4770425900
55,0,5001994109,5006722148,4728039,2,2,103,1749,0,4858794475
22,0,5043257257,5043735656,478399,2,2,101,475,0,4828196936
39,0,5037478062,5045825255,8347193,2,2,102,2000,0,4795982568
30,0,5044882855,5051399651,6516796,2,2,100,2000,0,4828629853
23,0,5052546850,5055169248,2622398,2,2,101,1118,0,4835533439
31,0,5074999420,5080577015,5577595,2,2,100,2000,0,4861367310
40,0,5096134023,5098922820,2788797,2,2,102,1170,0,4854642642
24,0,5106747032,5111391828,4644796,2,2,101,1033,0,4891569090
32,0,5103259036,5112334228,9075192,2,2,100,2000,0,4889630355
56,0,5170771600,5170837200,65600,2,2,103,346,0,5027576850
57,0,5238200407,5240149214,1948807,2,2,103,921,0,5095007599
41,0,5243203172,5248734368,5531196,2,2,102,2000,0,4996474170
25,0,5269652019,5269652019,0,2,2,101,132,0,5058513937
42,0,5268020020,5273616816,5596796,2,2,102,1869,0,5021009709
43,0,5274733275,5274733275,0,2,2,102,283,0,5026455985
58,0,5292145751,5294540966,2395215,2,2,103,1047,0,5148954482
44,0,5334174505,5337216102,3041597,2,2,102,1249,0,5092699913
45,0,5384256964,5389788160,5531196,2,2,102,2000,0,5142785909
59,0,5391567788,5393516595,1948807,2,2,103,921,0,5242697243
60,0,5418865428,5418865428,0,2,2,103,247,0,5276855466
46,0,5438379061,5440886259,2507198,2,2,102,1082,0,5192665705
61,0,5450496165,5456027398,5531233,2,2,103,2000,0,5307309469
26,0,5522801163,5522853962,52799,2,2,101,342,0,5308313796
33,0,5563991991,5569523187,5531196,2,2,100,2000,0,5350419025
34,0,5570713586,5570839986,126400,2,2,100,365,0,5356846812
27,0,5581769950,5586920345,5150395,2,2,101,1881,0,5367289649
35,0,5658928125,5661617723,2689598,2,2,100,1139,0,5445366649
36,0,5663103778,5663927778,824000,2,2,100,583,0,5449542806
37,0,5768821189,5774352385,5531196,2,2,100,2000,0,5555273006
62,0,5877835008,5879774215,1939207,2,2,103,918,0,5734660647
28,0,5901113558,5906644754,5531196,2,2,101,2000,0,5686671509
38,0,5919005022,5921149020,2143998,2,2,100,982,0,5704792948
63,0,6003068869,6006344083,3275214,2,2,103,1322,0,5859898103
64,0,6007534505,6009400113,1865608,2,2,103,895,0,5864310775
65,0,6015754065,6018334883,2580818,2,2,103,1105,0,5872583675
29,0,6023965532,6023965532,0,2,2,101,320,0,5809903007
30,0,6059776354,6059776354,0,2,2,101,314,0,5845833338
66,0,6176975313,6181375337,4400024,2,2,103,1660,0,6033809551
31,0,6213700257,6219231453,5531196,2,2,101,2000,0,5999295607
67,0,6233633097,6233826696,193599,2,2,103,386,0,6090468941
68,0,6266291504,6271822740,5531236,2,2,103,2000,0,6123128304
47,0,6277347129,6279199928,1852799,2,2,102,891,0,6035938907
48,0,6311908817,6314017615,2108798,2,2,102,971,0,6070503003
69,0,6330835468,6336366702,5531234,2,2,103,2000,0,6184797107
49,0,6384995164,6385633564,638400,2,2,102,525,0,6143594492
39,0,6413081530,6413585529,503999,2,2,100,483,0,6199611155
32,0,6433313795,6433313795,0,2,2,101,185,0,6221892532
70,0,6446358791,6448307603,1948812,2,2,103,921,0,6303200759
71,0,6449498019,6451363627,1865608,2,2,103,895,0,6303931554
72,0,6488408498,6493286933,4878435,2,2,103,1796,0,6345251673
50,0,6498079004,6498079004,0,2,2,102,283,0,6257940750
33,0,6506448322,6509137920,2689598,2,2,101,1139,0,6292078696
40,0,6540402078,6541618076,1215998,2,2,100,692,0,6326947047
34,0,6556768430,6559419627,2651197,2,2,101,1127,0,6342404812
73,0,6575889993,6576493193,603200,2,2,103,514,0,6432735687
35,0,6592978530,6593156130,177600,2,2,101,381,0,6378619250
41,0,6630017446,6633851042,3833596,2,2,100,1483,0,6416573242
74,0,6659608892,6661839300,2230408,2,2,103,1009,0,6516456960
36,0,6681372693,6683828691,2455998,2,2,101,1066,0,6467023977
51,0,6712401022,6712873021,471999,2,2,102,473,0,6471023346
75,0,6759924149,6761789760,1865611,2,2,103,895,0,6616775115
42,0,6778434521,6781460118,3025597,2,2,100,1244,0,6563603741
76,0,6793091647,6794586053,1494406,2,2,103,779,0,6649943556
43,0,6847997460,6848200660,203200,2,2,100,389,0,6634579550
52,0,6858723723,6863726919,5003196,2,2,102,1835,0,6617356310
53,0,6892762809,6896737206,3974397,2,2,102,1527,0,6651397773
77,0,6916358456,6916552055,193599,2,2,103,386,0,6773213894
44,0,6922383763,6922383763,0,2,2,100,149,0,6703224369
54,0,6952170106,6953520505,1350399,2,2,102,734,0,6710809248
45,0,6967575117,6967575117,0,2,2,100,84,0,6759068161
55,0,7067060004,7072591200,5531196,2,2,102,2000,0,6825707197
78,0,7159467243,7164998483,5531240,2,2,103,2000,0,7016329633
46,0,7166442934,7166442934,0,2,2,100,154,0,6956615797
37,0,7181724335,7184468332,2743997,2,2,101,1156,0,6967435404
79,0,7206848488,7209538106,2689618,2,2,103,1139,0,7063712244
56,0,7262389202,7267030798,4641596,2,2,102,1722,0,7021050085
80,0,7291002372,7296533610,5531238,2,2,103,2000,0,7147852629
57,0,7326734560,7329523357,2788797,2,2,102,1170,0,7085399944
58,0,7336729877,7336729877,0,2,2,102,329,0,7095619956
59,0,7349185295,7352297293,3111998,2,2,102,1271,0,7107852255
60,0,7363775905,7365939103,2163198,2,2,102,988,0,7122443879
81,0,7383411866,7385277479,1865613,2,2,103,895,0,7240280654
61,0,7387361364,7387361364,0,2,2,102,315,0,7146568609
62,0,7398055690,7403586886,5531196,2,2,102,2000,0,7156726074
63,0,7430583321,7435464917,4881596,2,2,102,1797,0,7185233591
64,0,7500279151,7502968749,2689598,2,2,102,1139,0,7255281384
38,0,7505579844,7511111040,5531196,2,2,101,2000,0,7291329595
65,0,7529487011,7531199010,1711999,2,2,102,847,0,7286715770
82,0,7530874678,7533673096,2798418,2,2,103,1173,0,7387747685
47,0,7543846162,7543846162,0,2,2,100,117,0,7334025091
48,0,7586781877,7586781877,0,2,2,100,113,0,7374415063
66,0,7599009587,7601532785,2523198,2,2,102,1087,0,7353705588
67,0,7602723184,7608275178,5551994,2,2,102,1992,0,7354281681
68,0,7609465577,7614996773,5531196,2,2,102,2000,0,7356629038
69,0,7694739218,7694936018,196800,2,2,102,387,0,7445266701
39,0,7731896517,7734723715,2827198,2,2,101,1182,0,7517393669
40,0,7751237883,7756769079,5531196,2,2,101,2000,0,7536388935
41,0,7779377699,7784908895,5531196,2,2,101,2000,0,7565160125
42,0,7786099294,7789904090,3804796,2,2,101,1474,0,7569770401
43,0,7795026542,7795026542,0,2,2,101,131,0,7584804870
70,0,7809977257,7815508453,5531196,2,2,102,2000,0,7568676459
49,0,7858200023,7859803222,1603199,2,2,100,813,0,7644903815
50,0,7936471591,7936969190,497599,2,2,100,481,0,7723184795
71,0,7953432230,7956169827,2737597,2,2,102,1154,0,7711665543
72,0,8024641140,8025724340,1083200,2,2,102,664,0,7783355358
44,0,8061572978,8067104175,5531197,2,2,101,2000,0,7847389060
45,0,8079561326,8080212525,651199,2,2,101,529,0,7865379554
83,0,8163146782,8168678017,5531235,2,2,103,2000,0,8020037791
73,0,8165619578,8168678775,3059197,2,2,102,1240,0,7924343648
84,0,8171626459,8175876086,4249627,2,2,103,1613,0,8028517705
85,0,8204177183,8206001189,1824006,2,2,103,882,0,8061069355
51,0,8311187198,8316764793,5577595,2,2,100,2000,0,8093413445
86,0,8312279726,8317126160,4846434,2,2,103,1786,0,8169174967
74,0,8356394989,8361100585,4705596,2,2,102,1742,0,8115132384
87,0,8372960803,8378492042,5531239,2,2,103,2000,0,8229857772
75,0,8474651073,8480228668,5577595,2,2,102,2000,0,8228443212
76,0,8524602138,8527640535,3038397,2,2,102,1248,0,8271461175
77,0,8547700755,8548463955,763200,2,2,102,564,0,8306451496
52,0,8572366304,8577897500,5531196,2,2,100,2000,0,8359155991
78,0,8588073442,8588073442,0,2,2,102,146,0,8351150451
79,0,8592969374,8593841374,872000,2,2,102,598,0,8351245139
80,0,8618959495,8621978693,3019198,2,2,102,897,0,8377715213
46,0,8621253893,8626298689,5044796,2,2,101,1635,0,8405788100
81,0,8663087009,8666677406,3590397,2,2,102,1407,0,8421845817
82,0,8667867805,8668061404,193599,2,2,102,386,0,8423179777
88,0,8689911147,8689911147,0,2,2,103,227,0,8548250745
53,0,8700231226,8705762422,5531196,2,2,100,2000,0,8487036287
83,0,8763856027,8764056027,200000,2,2,102,388,0,8522621831
84,0,8827539145,8827539145,0,2,2,102,160,0,8587777711
54,0,8922531194,8925891191,3359997,2,2,100,1335,0,8709362967
85,0,8927538845,8931158042,3619197,2,2,102,1416,0,8681523471
86,0,8949998291,8955529487,5531196,2,2,102,2000,0,8708777094
87,0,8956719886,8956855885,135999,2,2,102,368,0,8715129341
88,0,8957409485,8957409485,0,2,2,102,140,0,8717377933
55,0,8987451721,8991675718,4223997,2,2,100,1605,0,8774291293
89,0,9002254821,9004120429,1865608,2,2,103,895,0,8859169620
90,0,9009098643,9011980257,2881614,2,2,103,1199,0,8866013639
56,0,9049098799,9054463594,5364795,2,2,100,1948,0,8835945760
47,0,9117924739,9123502334,5577595,2,2,101,2000,0,8903866669
91,0,9130213941,9135745178,5531237,2,2,103,2000,0,8987132359
57,0,9198852919,9204384115,5531196,2,2,100,2000,0,8975596899
58,0,9204899314,9204899314,0,2,2,100,128,0,8976337490
59,0,9212903175,9218434371,5531196,2,2,100,2000,0,8999769809
92,0,9248330928,9253862164,5531236,2,2,103,2000,0,9105252679
89,0,9259127929,9264659125,5531196,2,2,102,2000,0,9017928277
90,0,9282498258,9283232657,734399,2,2,102,555,0,9041028772
60,0,9305588883,9311120079,5531196,2,2,100,2000,0,9092466633
93,0,9350813618,9351704817,891199,2,2,103,604,0,9204868855
48,0,9386070999,9386070999,0,2,2,101,123,0,9176192479
61,0,9433329647,9433329647,0,2,2,100,292,0,9221125223
91,0,9437494725,9443025921,5531196,2,2,102,2000,0,9196307500
62,0,9457256916,9462834511,5577595,2,2,100,2000,0,9244152864
94,0,9468710206,9471588621,2878415,2,2,103,1198,0,9325638192
92,0,9474577503,9480108699,5531196,2,2,102,2000,0,9229319369
63,0,9516142841,9516142841,0,2,2,100,324,0,9303333894
93,0,9566676224,9572207420,5531196,2,2,102,2000,0,9325497966
94,0,9606477222,9606728421,251199,2,2,102,404,0,9362546205
95,0,9622961858,9625529855,2567997,2,2,102,1101,0,9377377047
95,0,9626051865,9631583101,5531236,2,2,103,2000,0,9482984267
96,0,9643558285,9648791880,5233595,2,2,102,1907,0,9393786733
97,0,9649982279,9655513475,5531196,2,2,102,2000,0,9403095015
64,0,9727967600,9727967600,0,2,2,100,148,0,9518563596
98,0,9735652743,9737070342,1417599,2,2,102,755,0,9484971041
96,0,9753344153,9753344153,0,2,2,103,265,0,9611227375
49,0,9765195647,9770726843,5531196,2,2,101,2000,0,9551214577
97,0,9819636730,9825167964,5531234,2,2,103,2000,0,9676574591
65,0,9849780897,9849780897,0,2,2,100,323,0,9637031156
66,0,9872303097,9872378296,75199,2,2,100,349,0,9658870336
99,0,9879939484,9880117084,177600,2,2,102,381,0,9638783011
100,0,9901251585,9901251585,0,2,2,102,157,0,9664173622
98,0,9971460624,9972689438,1228814,2,2,103,696,0,9828402752
101,0,10046229959,10046279559,49600,2,2,102,341,0,9805085050
67,0,10056443573,10057171573,728000,2,2,100,553,0,9843411363
50,0,10061385827,10062582626,1196799,2,2,101,686,0,9847439940
51,0,10103146372,10108152768,5006396,2,2,101,1836,0,9889205454
99,0,10180545994,10180649993,103999,2,2,103,358,0,10037493987
68,0,10228830708,10234361904,5531196,2,2,100,2000,0,10015819149
102,0,10321096715,10325211912,4115197,2,2,102,1571,0,10079970897
52,0,10352057717,10352057717,0,2,2,101,146,0,10141852367
100,0,10442781396,10442781396,0,2,2,103,247,0,10300914401
69,0,10451852464,10451852464,0,2,2,100,268,0,10240230949
101,0,10466338158,10471869394,5531236,2,2,103,2000,0,10323294187
102,0,10475024234,10475024234,0,2,2,103,270,0,10332863739
103,0,10539106706,10543674703,4567997,2,2,102,1699,0,10297996014
103,0,10662382979,10667655015,5272036,2,2,103,1919,0,10519344501
104,0,10669264688,10671130296,1865608,2,2,103,895,0,10526226407
105,0,10688810627,10688810627,0,2,2,103,232,0,10547142532
106,0,10733949461,10739480699,5531238,2,2,103,2000,0,10590912994
107,0,10822990152,10825538971,2548819,2,2,103,1095,0,10679956178
108,0,10858088991,10859532198,1443207,2,2,103,763,0,10715055998
70,0,10870545702,10873180899,2635197,2,2,100,1122,0,10657610945
71,0,10914533967,10914533967,0,2,2,100,251,0,10703294257
109,0,10922805297,10924670905,1865608,2,2,103,895,0,10779774120
110,0,10936254370,10936399970,145600,2,2,103,371,0,10793223559
104,0,10948556499,10951143697,2587198,2,2,102,1107,0,10707474186
53,0,11010967369,11016498565,5531196,2,2,101,2000,0,10797134205
111,0,11033678411,11033678411,0,2,2,103,113,0,10893543191
54,0,11041353502,11046884698,5531196,2,2,101,2000,0,10827523927
105,0,11083632967,11089164163,5531196,2,2,102,2000,0,10842560008
106,0,11233253508,11236799104,3545596,2,2,102,1393,0,10992190919
107,0,11273654655,11273654655,0,2,2,102,141,0,11037030292
72,0,11284829781,11287260178,2430397,2,2,100,1058,0,11071944562
108,0,11318553352,11318778952,225600,2,2,102,396,0,11077496662
112,0,11355537596,11360540828,5003232,2,2,103,1835,0,11212518476
55,0,11368758028,11372937225,4179197,2,2,101,1591,0,11154967269
113,0,11433475373,11439006613,5531240,2,2,103,2000,0,11290458436
114,0,11459584705,11464491938,4907233,2,2,103,1805,0,11316568485
109,0,11482143534,11482311534,168000,2,2,102,378,0,11236154719
56,0,11521115469,11526646665,5531196,2,2,101,2000,0,11307342762
73,0,11534207219,11536602417,2395198,2,2,100,1047,0,11321351787
115,0,11535917226,11541448459,5531233,2,2,103,2000,0,11384895083
74,0,11540566018,11546097214,5531196,2,2,100,2000,0,11326721816
75,0,11590453598,11591515998,1062400,2,2,100,644,0,11377604884
110,0,11592738449,11598269645,5531196,2,2,102,2000,0,11351700715
111,0,11628847429,11628847429,0,2,2,102,283,0,11389066667
112,0,11657405022,11657405022,0,2,2,102,250,0,11418365484
116,0,11866519218,11869151239,2632021,2,2,103,1121,0,11723514332
76,0,11871666931,11877244526,5577595,2,2,100,2000,0,11658851782
117,0,11887962301,11893493540,5531239,2,2,103,2000,0,11744958023
118,0,11894683956,11896107963,1424007,2,2,103,757,0,11747705943
113,0,11916970058,11918227657,1257599,2,2,102,705,0,11675954763
119,0,11919548574,11925079807,5531233,2,2,103,2000,0,11776545154
114,0,11948514630,11949737028,1222398,2,2,102,694,0,11707501503
120,0,11952237070,11952936269,699199,2,2,103,544,0,11809234575
77,0,11980679557,11985503553,4823996,2,2,100,1779,0,11767877416
57,0,12005892399,12006354799,462400,2,2,101,470,0,11792177107
121,0,12007410673,12007479472,68799,2,2,103,347,0,11864409705
78,0,12027022722,12029712320,2689598,2,2,100,1139,0,11814226122
122,0,12032025591,12032219190,193599,2,2,103,386,0,11889025325
58,0,12031649342,12034444540,2795198,2,2,101,1172,0,11817937099
79,0,12039076536,12039270135,193599,2,2,100,386,0,11824961534
115,0,12035591739,12040726134,5134395,2,2,102,1457,0,11789079115
80,0,12062388564,12063796562,1407998,2,2,100,752,0,11845106143
81,0,12093314872,12093314872,0,2,2,100,146,0,11877469875
116,0,12091594874,12097698869,6103995,2,2,102,2000,0,11850591627
117,0,12101911580,12107442776,5531196,2,2,102,2000,0,11860909056
118,0,12124060833,12124232032,171199,2,2,102,379,0,11883059826
123,0,12121230411,12126761647,5531236,2,2,103,2000,0,11978232609
59,0,12142709174,12144443572,1734398,2,2,101,854,0,11929010079
82,0,12173864357,12174233956,369599,2,2,100,441,0,11956630962
124,0,12191987293,12193936102,1948809,2,2,103,921,0,12048991451
125,0,12223659515,12229190748,5531233,2,2,103,2000,0,12078362339
60,0,12424866793,12424866793,0,2,2,101,239,0,12213121266
119,0,12438887234,12441868031,2980797,2,2,102,1230,0,12197907968
83,0,12443454489,12444942487,1487998,2,2,100,777,0,12230707549
84,0,12488665110,12488893910,228800,2,2,100,397,0,12275923549
126,0,12497937536,12498761535,823999,2,2,103,583,0,12354950181
85,0,12518389933,12519105133,715200,2,2,100,549,0,12305651920
86,0,12522169870,12526387466,4217596,2,2,100,1603,0,12309432309
127,0,12523795538,12527067555,3272017,2,2,103,1321,0,12380808902
120,0,12529083641,12534614837,5531196,2,2,102,2000,0,12288110587
121,0,12555166533,12557574530,2407997,2,2,102,1051,0,12314195285
128,0,12579398893,12579790892,391999,2,2,103,448,0,12436413781
129,0,12599338063,12601366869,2028806,2,2,103,946,0,12456353505
130,0,12623958039,12625423649,1465610,2,2,103,770,0,12479852992
122,0,12653529888,12656440286,2910398,2,2,102,1208,0,12412565413
61,0,12658526089,12664057285,5531196,2,2,101,2000,0,12444887982
87,0,12670500049,12673397647,2897598,2,2,100,1204,0,12452449233
123,0,12740735846,12746267042,5531196,2,2,102,2000,0,12499777385
131,0,12755772678,12755772678,0,2,2,103,239,0,12614072488
88,0,12753558900,12756834097,3275197,2,2,100,1322,0,12540848913
124,0,12784984291,12786225890,1241599,2,2,102,700,0,12544028884
132,0,12783160042,12787384070,4224028,2,2,103,1605,0,12640180571
133,0,12873760957,12879292190,5531233,2,2,103,2000,0,12730783995
134,0,12979641447,12981817455,2176008,2,2,103,992,0,12836667412
89,0,12997505742,13003036938,5531196,2,2,100,2000,0,12784824814
135,0,13046448644,13046448644,0,2,2,103,280,0,12904231664
62,0,13154417464,13157574262,3156798,2,2,101,1285,0,12940837946
63,0,13245515437,13246621036,1105599,2,2,101,671,0,13031946675
125,0,13267451169,13267451169,0,2,2,102,261,0,13028276281
64,0,13291807870,13297339066,5531196,2,2,101,2000,0,13078244578
136,0,13300980381,13301173980,193599,2,2,103,386,0,13158015207
126,0,13359982429,13361448027,1465598,2,2,102,770,0,13119066614
137,0,13433271816,13435137424,1865608,2,2,103,895,0,13290310265
