req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
0,103,0,2,916843900,916843900,0,-1,1134,259
0,103,1,2,916843900,916843900,0,-1,1134,259
1,103,0,2,1475447608,1475447608,0,-1,312,248
1,103,1,2,1475447608,1475447608,0,-1,312,248
2,103,0,2,1592450074,1592450074,0,-1,1017,135
2,103,1,2,1592450074,1592450074,0,-1,1017,135
3,103,0,2,1724731562,1724731562,0,-1,1139,161
3,103,1,2,1724731562,1724731562,0,-1,1139,161
4,103,0,2,1763591188,1763591188,0,-1,161,236
4,103,1,2,1763591188,1763591188,0,-1,161,236
5,103,0,2,2642894599,2642894599,0,-1,1574,276
5,103,1,2,2642894599,2642894599,0,-1,1574,276
6,103,0,2,3785628290,3785628290,0,-1,2000,217
6,103,1,2,3785628290,3785628290,0,-1,2000,217
7,103,0,2,4231715970,4231715970,0,-1,2000,232
7,103,1,2,4231715970,4231715970,0,-1,2000,232
8,103,0,2,4608789915,4608789915,0,-1,1352,199
8,103,1,2,4608789915,4608789915,0,-1,1352,199
9,103,0,2,4664334984,4664334984,0,-1,339,226
9,103,1,2,4664334984,4664334984,0,-1,339,226
10,103,0,2,4773187131,4773187131,0,-1,895,195
10,103,1,2,4773187131,4773187131,0,-1,895,195
11,103,0,2,4962018510,4962018510,0,-1,1726,139
11,103,1,2,4962018510,4962018510,0,-1,1726,139
12,103,0,2,5088226497,5088226497,0,-1,1021,253
12,103,1,2,5088226497,5088226497,0,-1,1021,253
13,103,0,2,5593763633,5593763633,0,-1,571,143
13,103,1,2,5593763633,5593763633,0,-1,571,143
14,103,0,2,5694831059,5694831059,0,-1,386,121
14,103,1,2,5694831059,5694831059,0,-1,386,121
15,103,0,2,6140767596,6140767596,0,-1,2000,257
15,103,1,2,6140767596,6140767596,0,-1,2000,257
16,103,0,2,7153653508,7153653508,0,-1,250,159
16,103,1,2,7153653508,7153653508,0,-1,250,159
17,103,0,2,7448079510,7448079510,0,-1,890,130
17,103,1,2,7448079510,7448079510,0,-1,890,130
18,103,0,2,7683620481,7683620481,0,-1,346,274
18,103,1,2,7683620481,7683620481,0,-1,346,274
19,103,0,2,7811236862,7811236862,0,-1,1107,166
19,103,1,2,7811236862,7811236862,0,-1,1107,166
20,103,0,2,7851584877,7851584877,0,-1,250,119
20,103,1,2,7851584877,7851584877,0,-1,250,119
21,103,0,2,8661964798,8661964798,0,-1,990,286
21,103,1,2,8661964798,8661964798,0,-1,990,286
22,103,0,2,9356077870,9356077870,0,-1,2000,143
22,103,1,2,9356077870,9356077870,0,-1,2000,143
23,103,0,2,9470539195,9470539195,0,-1,921,226
23,103,1,2,9470539195,9470539195,0,-1,921,226
24,103,0,2,10242294356,10242294356,0,-1,770,184
24,103,1,2,10242294356,10242294356,0,-1,770,184
25,103,0,2,10303422185,10303422185,0,-1,386,237
25,103,1,2,10303422185,10303422185,0,-1,386,237
26,103,0,2,10871404888,10871404888,0,-1,1816,197
26,103,1,2,10871404888,10871404888,0,-1,1816,197
27,103,0,2,11088992057,11088992057,0,-1,2000,161
27,103,1,2,11088992057,11088992057,0,-1,2000,161
28,103,0,2,11284363840,11284363840,0,-1,1750,198
28,103,1,2,11284363840,11284363840,0,-1,1750,198
29,103,0,2,11386988487,11386988487,0,-1,826,200
29,103,1,2,11386988487,11386988487,0,-1,826,200
30,103,0,2,11510749735,11510749735,0,-1,514,158
30,103,1,2,11510749735,11510749735,0,-1,514,158
31,103,0,2,11728647713,11728647713,0,-1,2000,158
31,103,1,2,11728647713,11728647713,0,-1,2000,158
32,103,0,2,12498892191,12498892191,0,-1,369,205
32,103,1,2,12498892191,12498892191,0,-1,369,205
33,103,0,2,13025274151,13025274151,0,-1,386,161
33,103,1,2,13025274151,13025274151,0,-1,386,161
34,103,0,2,13391459182,13391459182,0,-1,248,164
34,103,1,2,13391459182,13391459182,0,-1,248,164
35,103,0,2,13491265471,13491265471,0,-1,801,188
35,103,1,2,13491265471,13491265471,0,-1,801,188
36,103,0,2,13523246782,13523246782,0,-1,112,210
36,103,1,2,13523246782,13523246782,0,-1,112,210
37,103,0,2,13854481354,13854481354,0,-1,1782,252
37,103,1,2,13854481354,13854481354,0,-1,1782,252
38,103,0,2,15168904576,15168904576,0,-1,2000,286
38,103,1,2,15168904576,15168904576,0,-1,2000,286
39,103,0,2,15397157712,15397157712,0,-1,2000,350
39,103,1,2,15397157712,15397216895,59183,-1,2000,350
40,103,0,2,15792468145,15792468145,0,-1,1028,100
40,103,1,2,15792468145,15792468145,0,-1,1028,100
41,103,0,2,16014311355,16014311355,0,-1,2000,209
41,103,1,2,16014311355,16014311355,0,-1,2000,209
42,103,0,2,16136739445,16136739445,0,-1,1011,223
42,103,1,2,16136739445,16136739445,0,-1,1011,223
43,103,0,2,16511788481,16511788481,0,-1,1095,231
43,103,1,2,16511788481,16511788481,0,-1,1095,231
44,103,0,2,16648843243,16648843243,0,-1,248,251
44,103,1,2,16648843243,16648843243,0,-1,248,251
45,103,0,2,16779585290,16779585290,0,-1,1070,270
45,103,1,2,16779585290,16779585290,0,-1,1070,270
46,103,0,2,17297835051,17297835051,0,-1,1251,243
46,103,1,2,17297835051,17297835051,0,-1,1251,243
47,103,0,2,17355570130,17355570130,0,-1,386,195
47,103,1,2,17355570130,17355570130,0,-1,386,195
48,103,0,2,18344556555,18344556555,0,-1,2000,179
48,103,1,2,18344556555,18344556555,0,-1,2000,179
49,103,0,2,18567908577,18567908577,0,-1,298,234
49,103,1,2,18567908577,18567908577,0,-1,298,234
50,103,0,2,18764253647,18764253647,0,-1,312,265
50,103,1,2,18764253647,18764253647,0,-1,312,265
51,103,0,2,18895185296,18895185296,0,-1,1139,166
51,103,1,2,18895185296,18895185296,0,-1,1139,166
52,103,0,2,19324697117,19324697117,0,-1,386,218
52,103,1,2,19324697117,19324697117,0,-1,386,218
53,103,0,2,19705138585,19705138585,0,-1,71,159
53,103,1,2,19705138585,19705138585,0,-1,71,159
54,103,0,2,19940747321,19940747321,0,-1,691,195
54,103,1,2,19940747321,19940747321,0,-1,691,195
55,103,0,2,20500083652,20500083652,0,-1,1749,249
55,103,1,2,20500083652,20500083652,0,-1,1749,249
56,103,0,2,21892733616,21892733616,0,-1,346,164
56,103,1,2,21892733616,21892733616,0,-1,346,164
57,103,0,2,22007931025,22007931025,0,-1,921,242
57,103,1,2,22007931025,22007931025,0,-1,921,242
58,103,0,2,22636193241,22636193241,0,-1,1047,134
58,103,1,2,22636193241,22636193241,0,-1,1047,134
59,103,0,2,23117402759,23117402759,0,-1,921,221
59,103,1,2,23117402759,23117402759,0,-1,921,221
60,103,0,2,23160703185,23160703185,0,-1,247,182
60,103,1,2,23160703185,23160703185,0,-1,247,182
61,103,0,2,23505039466,23505039466,0,-1,2000,146
61,103,1,2,23505039466,23505039466,0,-1,2000,146
62,103,0,2,24580464397,24580464397,0,-1,918,176
62,103,1,2,24580464397,24580464397,0,-1,918,176
63,103,0,2,25078545827,25078545827,0,-1,1322,253
63,103,1,2,25078545827,25078545827,0,-1,1322,253
64,103,0,2,25184980149,25184980149,0,-1,895,162
64,103,1,2,25184980149,25184980149,0,-1,895,162
65,103,0,2,25317661037,25317661037,0,-1,1105,227
65,103,1,2,25317661037,25317661037,0,-1,1105,227
66,103,0,2,25614164580,25614164580,0,-1,1660,247
66,103,1,2,25614164580,25614164580,0,-1,1660,247
67,103,0,2,25896760639,25896760639,0,-1,386,200
67,103,1,2,25896760639,25896760639,0,-1,386,200
