req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
0,101,0,2,363747901,363747901,0,-1,441,184
0,101,1,2,363747901,363747901,0,-1,441,184
1,101,0,2,1990879657,1990879657,0,-1,1868,150
1,101,1,2,1990879657,1990879657,0,-1,1868,150
2,101,0,2,2484371043,2484371043,0,-1,1139,161
2,101,1,2,2484371043,2484371043,0,-1,1139,161
3,101,0,2,3146206925,3146206925,0,-1,2000,258
3,101,1,2,3146206925,3146206925,0,-1,2000,258
4,101,0,2,3588695174,3588695174,0,-1,2000,188
4,101,1,2,3588695174,3588695174,0,-1,2000,188
5,101,0,2,5331579071,5331579071,0,-1,2000,196
5,101,1,2,5331579071,5331579071,0,-1,2000,196
6,101,0,2,7648248742,7648248742,0,-1,1154,181
6,101,1,2,7648248742,7648248742,0,-1,1154,181
7,101,0,2,8326337035,8326337035,0,-1,2000,312
7,101,1,2,8326337035,8326337035,0,-1,2000,312
8,101,0,2,8437804574,8437804574,0,-1,921,222
8,101,1,2,8437804574,8437804574,0,-1,921,222
9,101,0,2,10472075960,10472075960,0,-1,1193,282
9,101,1,2,10472075960,10472075960,0,-1,1193,282
10,101,0,2,11970178339,11970178339,0,-1,2000,155
10,101,1,2,11970178339,11970178339,0,-1,2000,155
11,101,0,2,12009062045,12009062045,0,-1,138,261
11,101,1,2,12009062045,12009062045,0,-1,138,261
12,101,0,2,13374139087,13374139087,0,-1,322,260
12,101,1,2,13374139087,13374139087,0,-1,322,260
13,101,0,2,14516558970,14516558970,0,-1,2000,154
13,101,1,2,14516558970,14516558970,0,-1,2000,154
14,101,0,2,16405854200,16405854200,0,-1,193,280
14,101,1,2,16405854200,16405854200,0,-1,193,280
15,101,0,2,16949752549,16949752549,0,-1,1224,268
15,101,1,2,16949752549,16949752549,0,-1,1224,268
16,101,0,2,17176119333,17176119333,0,-1,2000,311
16,101,1,2,17176119333,17176119333,0,-1,2000,311
17,101,0,2,19040351483,19040351483,0,-1,719,155
17,101,1,2,19040351483,19040351483,0,-1,719,155
18,101,0,2,19287819075,19287819075,0,-1,2000,146
18,101,1,2,19287819075,19287819075,0,-1,2000,146
19,101,0,2,19484049061,19484049061,0,-1,1175,174
19,101,1,2,19484049061,19484049061,0,-1,1175,174
20,101,0,2,20104912974,20104912974,0,-1,1210,189
20,101,1,2,20104912974,20104912974,0,-1,1210,189
21,101,0,2,20326291994,20326291994,0,-1,2000,217
21,101,1,2,20326291994,20326291994,0,-1,2000,217
22,101,0,2,20589352192,20589352192,0,-1,475,179
22,101,1,2,20589352192,20589352192,0,-1,475,179
23,101,0,2,21162009249,21162009249,0,-1,1118,230
23,101,1,2,21162009249,21162009249,0,-1,1118,230
24,101,0,2,21642498669,21642498669,0,-1,1033,220
24,101,1,2,21642498669,21642498669,0,-1,1033,220
25,101,0,2,22282593949,22282593949,0,-1,132,195
25,101,1,2,22282593949,22282593949,0,-1,132,195
26,101,0,2,23584243413,23584243413,0,-1,342,208
26,101,1,2,23584243413,23584243413,0,-1,342,208
27,101,0,2,24064806138,24064806138,0,-1,1881,194
27,101,1,2,24064806138,24064806138,0,-1,1881,194
28,101,0,2,24830443184,24830443184,0,-1,2000,286
28,101,1,2,24830443184,24830443184,0,-1,2000,286
29,101,0,2,25391082865,25391082865,0,-1,320,172
29,101,1,2,25391082865,25391082865,0,-1,320,172
30,101,0,2,25451183818,25451183818,0,-1,314,318
30,101,1,2,25451183818,25451183818,0,-1,314,318
31,101,0,2,25863618814,25863618814,0,-1,2000,292
31,101,1,2,25863618814,25863618814,0,-1,2000,292
32,101,0,2,26765002765,26765002765,0,-1,185,194
32,101,1,2,26765002765,26765002765,0,-1,185,194
33,101,0,2,27367219438,27367219438,0,-1,1139,282
33,101,1,2,27367219438,27367219438,0,-1,1139,282
34,101,0,2,27590570106,27590570106,0,-1,1127,233
34,101,1,2,27590570106,27590570106,0,-1,1127,233
35,101,0,2,27717933219,27717933219,0,-1,381,148
35,101,1,2,27717933219,27717933219,0,-1,381,148
36,101,0,2,28141253145,28141253145,0,-1,1066,228
36,101,1,2,28141253145,28141253145,0,-1,1066,228
37,101,0,2,29819496675,29819496675,0,-1,1156,244
37,101,1,2,29819496675,29819496675,0,-1,1156,244
