req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
0,102,0,2,736837386,736837386,0,-1,454,114
0,102,1,2,736837386,736837386,0,-1,454,114
1,102,0,2,984144333,984144333,0,-1,454,232
1,102,1,2,984144333,984144333,0,-1,454,232
2,102,0,2,1269385294,1269385294,0,-1,520,200
2,102,1,2,1269385294,1269385294,0,-1,520,200
3,102,0,2,1749181282,1749181282,0,-1,560,289
3,102,1,2,1749181282,1749181282,0,-1,560,289
4,102,0,2,1950869473,1950869473,0,-1,448,259
4,102,1,2,1950869473,1950869473,0,-1,448,259
5,102,0,2,2098937888,2098937888,0,-1,520,198
5,102,1,2,2098937888,2098937888,0,-1,520,198
6,102,0,2,2229492416,2229492416,0,-1,562,194
6,102,1,2,2229492416,2229492416,0,-1,562,194
7,102,0,2,2677172169,2677172169,0,-1,564,303
7,102,1,2,2677172169,2677172169,0,-1,564,303
8,102,0,2,2805474291,2805474291,0,-1,598,151
8,102,1,2,2805474291,2805474291,0,-1,598,151
9,102,0,2,2899348319,2899348319,0,-1,443,142
9,102,1,2,2899348319,2899348319,0,-1,443,142
10,102,0,2,3282229772,3282229772,0,-1,578,242
10,102,1,2,3282229772,3282229772,0,-1,578,242
11,102,0,2,3410502696,3410502696,0,-1,396,190
11,102,1,2,3410502696,3410502696,0,-1,396,190
12,102,0,2,3595265989,3595265989,0,-1,556,113
12,102,1,2,3595265989,3595265989,0,-1,556,113
13,102,0,2,3673282003,3673282003,0,-1,425,212
13,102,1,2,3673282003,3673282003,0,-1,425,212
14,102,0,2,3694751525,3694751525,0,-1,564,201
14,102,1,2,3694751525,3694751525,0,-1,564,201
15,102,0,2,3733015555,3733015555,0,-1,475,120
15,102,1,2,3733015555,3733015555,0,-1,475,120
16,102,0,2,5007664699,5007664699,0,-1,480,208
16,102,1,2,5007664699,5007664699,0,-1,480,208
17,102,0,2,5368586949,5368586949,0,-1,495,121
17,102,1,2,5368586949,5368586949,0,-1,495,121
18,102,0,2,5910321829,5910321829,0,-1,739,183
18,102,1,2,5910321829,5910321829,0,-1,739,183
19,102,0,2,6344424535,6344424535,0,-1,625,218
19,102,1,2,6344424535,6344424535,0,-1,625,218
20,102,0,2,6659377391,6659377391,0,-1,347,280
20,102,1,2,6659377391,6659377391,0,-1,347,280
21,102,0,2,6854352657,6854352657,0,-1,510,152
21,102,1,2,6854352657,6854352657,0,-1,510,152
22,102,0,2,8423206976,8423206976,0,-1,563,151
22,102,1,2,8423206976,8423206976,0,-1,563,151
23,102,0,2,8997059862,8997059862,0,-1,537,219
23,102,1,2,8997059862,8997059862,0,-1,537,219
24,102,0,2,10585882931,10585882931,0,-1,560,111
24,102,1,2,10585882931,10585882931,0,-1,560,111
25,102,0,2,11116892267,11116892267,0,-1,518,163
25,102,1,2,11116892267,11116892267,0,-1,518,163
26,102,0,2,11619326205,11619326205,0,-1,584,146
26,102,1,2,11619326205,11619326205,0,-1,584,146
27,102,0,2,13117899350,13117899350,0,-1,605,236
27,102,1,2,13117899350,13117899350,0,-1,605,236
28,102,0,2,14865596343,14865596343,0,-1,441,129
28,102,1,2,14865596343,14865596343,0,-1,441,129
29,102,0,2,15495503137,15495503137,0,-1,563,222
29,102,1,2,15495503137,15495503137,0,-1,563,222
30,102,0,2,15619889434,15619889434,0,-1,498,242
30,102,1,2,15619889434,15619889434,0,-1,498,242
31,102,0,2,15811493496,15811493496,0,-1,543,211
31,102,1,2,15811493496,15811493496,0,-1,543,211
32,102,0,2,16347576554,16347576554,0,-1,462,132
32,102,1,2,16347576554,16347576554,0,-1,462,132
33,102,0,2,16493046848,16493046848,0,-1,366,212
33,102,1,2,16493046848,16493046848,0,-1,366,212
34,102,0,2,16566447353,16566447353,0,-1,453,146
34,102,1,2,16566447353,16566447353,0,-1,453,146
35,102,0,2,16834018786,16834018786,0,-1,406,207
35,102,1,2,16834018786,16834018786,0,-1,406,207
36,102,0,2,17215060112,17215060112,0,-1,660,265
36,102,1,2,17215060112,17215060112,0,-1,660,265
37,102,0,2,17810522559,17810522559,0,-1,490,128
37,102,1,2,17810522559,17810522559,0,-1,490,128
38,102,0,2,18514232788,18514232788,0,-1,545,235
38,102,1,2,18514232788,18514232788,0,-1,545,235
39,102,0,2,18519633566,18519633566,0,-1,386,219
39,102,1,2,18519633566,18519633566,0,-1,386,219
40,102,0,2,19272214369,19272214369,0,-1,473,249
40,102,1,2,19272214369,19272214369,0,-1,473,249
41,102,0,2,19596626259,19596626259,0,-1,564,175
41,102,1,2,19596626259,19596626259,0,-1,564,175
42,102,0,2,20167168642,20167168642,0,-1,702,141
42,102,1,2,20167168642,20167168642,0,-1,702,141
43,102,0,2,20598499139,20598499139,0,-1,410,202
43,102,1,2,20598499139,20598499139,0,-1,410,202
44,102,0,2,20613198415,20613198415,0,-1,564,193
