req_id,compute_sat_id,t_first_arrival_ns,t_last_arrival_ns,D_gather_ns,total_pkts_expected,total_pkts_received,src_node_id,L_in,L_out_expected,t_emit_ns
0,3,1020198796,1020686795,487999,2,2,103,478,0,777130202
1,3,1035344918,1035909717,564799,2,2,103,502,0,792277655
2,3,4048207937,4048817536,609599,2,2,103,516,0,3805402577
3,3,5499109398,5499568597,459199,2,2,103,469,0,5256429144
4,3,6300446855,6301021254,574399,2,2,103,505,0,6057835407
5,3,6325530557,6325893756,363199,2,2,103,439,0,6082921262
6,3,6595081188,6595338787,257599,2,2,103,406,0,6352495020
7,3,7719958831,7720811631,852800,2,2,103,592,0,7477468794
8,3,9084563158,9085108758,545600,2,2,103,496,0,8842189202
9,3,9549350481,9549777680,427199,2,2,103,459,0,9307015925
10,3,11821784651,11822573450,788799,2,2,103,572,0,11579641587
11,3,12178423886,12179174286,750400,2,2,103,560,0,11936310736
12,3,12243144875,12243144875,0,2,2,103,299,0,12001933208
13,3,12481578025,12481578025,0,2,2,103,324,0,12239826276
14,3,12496410044,12496757243,347199,2,2,103,434,0,12254323511
15,3,12931503558,12932407557,903999,2,2,103,608,0,12689453386
16,3,13411350608,13412101008,750400,2,2,103,560,0,13169340460
17,3,13885536439,13886638838,1102399,2,2,103,670,0,13643565752
18,3,13903773586,13904347985,574399,2,2,103,505,0,13661804416
19,3,15141164846,15141988845,823999,2,2,103,583,0,14899298292
20,3,15963667756,15964861354,1193598,2,2,103,685,0,15721869067
21,3,16861102806,16861523605,420799,2,2,103,457,0,16619377910
22,3,17132750277,17132908677,158400,2,2,103,375,0,16891047661
23,3,17145586694,17145869893,283199,2,2,103,414,0,16903885092
24,3,17342705934,17343206734,500800,2,2,103,482,0,17101020516
25,3,17507375237,17508058437,683200,2,2,103,539,0,17265703257
26,3,17789437265,17790251664,814399,2,2,103,580,0,17547788343
27,3,18056492332,18057114731,622399,2,2,103,520,0,17814865204
28,3,18374212399,18374665199,452800,2,2,103,467,0,18132611184
29,3,18425041852,18425939452,897600,2,2,103,606,0,18183444791
30,3,18876403224,18876555224,152000,2,2,103,373,0,18634842848
31,3,18922225391,18922953391,728000,2,2,103,553,0,18680668754
32,3,19509730424,19510596024,865600,2,2,103,596,0,19268221476
33,3,20846257711,20846595311,337600,2,2,103,431,0,20604856639
34,3,21681636538,21681903737,267199,2,2,103,409,0,21440302584
35,3,22708577801,22709344200,766399,2,2,103,565,0,22467325922
36,3,22872836957,22873612956,775999,2,2,103,568,0,22631094560
37,3,23575264703,23575264703,0,2,2,103,320,0,23334507374
38,3,24467737058,24468631457,894399,2,2,103,605,0,24226624725
39,3,25419464957,25419588157,123200,2,2,103,364,0,25178427574
40,3,25596522296,25597035896,513600,2,2,103,486,0,25353991618
41,3,25603009309,25603372508,363199,2,2,103,439,0,25361986310
42,3,25679368682,25680291881,923199,2,2,103,614,0,25438351696
43,3,25797456379,25798347578,891199,2,2,103,604,0,25556448652
44,3,26909597026,26909985826,388800,2,2,103,447,0,26668676195
45,3,27449997533,27450485532,487999,2,2,103,478,0,27207667584
46,3,27991236671,27992699070,1462399,2,2,103,769,0,27750399811
47,3,28352075452,28352211451,135999,2,2,103,368,0,28111266477
48,3,28865733818,28866141817,407999,2,2,103,453,0,28624964456
49,3,29115072753,29116082353,1009600,2,2,103,641,0,28874322585
50,3,29161300122,29161420121,119999,2,2,103,363,0,28920553505
51,3,29573401198,29574167597,766399,2,2,103,565,0,29332686229
