req_id,compute_sat_id,t_first_arrival_ns,t_last_arrival_ns,D_gather_ns,total_pkts_expected,total_pkts_received,src_node_id,L_in,L_out_expected,t_emit_ns
0,42,890716740,890716740,0,1,1,62,265,136,856271257
1,42,1228162997,1228162997,0,1,1,62,225,162,1193717566
2,42,1332330856,1333474863,1144007,2,2,62,373,196,1297885438
3,42,1454151184,1454151184,0,1,1,62,259,123,1419705778
4,42,2499025652,2499025652,0,1,1,62,296,189,2464580288
5,42,2891364577,2891364577,0,1,1,62,331,129,2856919212
