req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
0,103,0,2,1640938163,1640938163,0,-1,535,161
0,103,1,2,1640938163,1640938163,0,-1,535,161
1,103,0,2,2087532127,2087532127,0,-1,679,161
1,103,1,2,2087532127,2087532127,0,-1,679,161
2,103,0,2,2239351030,2239351030,0,-1,507,229
2,103,1,2,2239351030,2239351030,0,-1,507,229
3,103,0,2,2628243636,2628243636,0,-1,467,217
3,103,1,2,2628243636,2628243636,0,-1,467,217
4,103,0,2,2700826131,2700826131,0,-1,474,286
4,103,1,2,2700826131,2700826131,0,-1,474,286
5,103,0,2,2852375450,2852375450,0,-1,580,247
5,103,1,2,2852375450,2852375450,0,-1,580,247
6,103,0,2,3229960308,3229960308,0,-1,308,195
6,103,1,2,3229960308,3229960308,0,-1,308,195
7,103,0,2,3356651037,3356651037,0,-1,334,139
7,103,1,2,3356651037,3356651037,0,-1,334,139
8,103,0,2,3952248602,3952248602,0,-1,588,168
8,103,1,2,3952248602,3952248602,0,-1,588,168
9,103,0,2,4168035702,4168035702,0,-1,496,257
9,103,1,2,4168035702,4168035702,0,-1,496,257
10,103,0,2,4834770485,4834770485,0,-1,556,219
10,103,1,2,4834770485,4834770485,0,-1,556,219
11,103,0,2,4885781983,4885781983,0,-1,354,134
11,103,1,2,4885781983,4885781983,0,-1,354,134
12,103,0,2,5729232379,5729232379,0,-1,400,274
12,103,1,2,5729232379,5729232379,0,-1,400,274
13,103,0,2,6505621846,6505621846,0,-1,472,166
13,103,1,2,6505621846,6505621846,0,-1,472,166
14,103,0,2,6566169680,6566169680,0,-1,452,119
14,103,1,2,6566169680,6566169680,0,-1,452,119
15,103,0,2,6804952045,6804952045,0,-1,540,222
15,103,1,2,6804952045,6804952045,0,-1,540,222
16,103,0,2,6881795310,6881795310,0,-1,570,202
16,103,1,2,6881795310,6881795310,0,-1,570,202
17,103,0,2,6958069780,6958069780,0,-1,509,286
17,103,1,2,6958069780,6958069780,0,-1,509,286
18,103,0,2,7026690452,7026690452,0,-1,487,163
18,103,1,2,7026690452,7026690452,0,-1,487,163
19,103,0,2,7258364490,7258364490,0,-1,499,194
19,103,1,2,7258364490,7258364490,0,-1,499,194
20,103,0,2,7793535525,7793535525,0,-1,458,364
20,103,1,2,7793535525,7793639506,103981,-1,458,364
21,103,0,2,7954729222,7954729222,0,-1,625,237
21,103,1,2,7954729222,7954729222,0,-1,625,237
22,103,0,2,8342603684,8342603684,0,-1,341,273
