0,60,1,0,0
0,61,1,0,0
0,62,1,0,0
0,63,9,2,1
0,64,1,0,0
1,60,51,3,3
1,61,2,1,0
1,62,2,1,0
1,63,11,2,0
1,64,64,4,0
2,60,12,2,0
2,61,3,1,0
2,62,12,2,0
2,63,12,2,0
2,64,52,3,3
3,60,13,2,0
3,61,4,1,0
3,62,13,2,0
3,63,2,0,1
3,64,2,0,1
4,60,3,0,1
4,61,61,4,0
4,62,14,2,0
4,63,5,1,0
4,64,3,0,1
5,60,4,0,1
5,61,61,4,0
5,62,4,0,1
5,63,6,1,0
5,64,4,0,1
6,60,5,0,1
6,61,5,0,1
6,62,16,2,0
6,63,56,3,3
6,64,5,0,1
7,60,17,2,0
7,61,6,0,1
7,62,17,2,0
7,63,17,2,0
7,64,8,1,0
8,60,58,3,3
8,61,7,0,1
8,62,7,0,1
8,63,18,2,0
8,64,9,1,0
9,60,0,1,2
9,61,8,0,1
9,62,0,1,2
9,63,19,2,0
9,64,0,1,2
10,60,11,1,1
10,61,20,2,0
10,62,11,1,1
10,63,19,3,2
10,64,11,1,1
11,60,12,2,1
11,61,21,3,0
11,62,12,2,1
11,63,10,1,1
11,64,1,0,2
12,60,22,3,0
12,61,2,0,2
12,62,13,2,1
12,63,11,1,2
12,64,2,0,2
13,60,23,3,0
13,61,3,0,2
13,62,62,4,0
13,63,12,1,2
13,64,12,1,2
14,60,13,1,2
14,61,4,0,2
14,62,62,4,0
14,63,15,2,1
14,64,13,1,2
15,60,14,1,2
15,61,5,0,2
15,62,14,1,2
15,63,16,2,1
15,64,14,1,2
16,60,15,1,2
16,61,6,0,2
16,62,15,1,2
16,63,26,3,0
16,64,26,3,0
17,60,27,3,0
17,61,7,0,2
17,62,16,1,2
17,63,18,2,1
17,64,7,0,2
18,60,28,3,0
18,61,28,3,0
18,62,17,1,2
18,63,19,2,1
18,64,8,0,2
19,60,10,2,3
19,61,29,3,0
19,62,10,2,3
19,63,63,4,0
19,64,10,2,3
20,60,21,1,1
20,61,30,2,0
20,62,21,1,1
20,63,29,3,2
20,64,21,1,1
21,60,31,3,0
21,61,31,3,0
21,62,31,3,0
21,63,11,0,3
21,64,11,0,3
22,60,23,2,1
22,61,32,3,0
22,62,12,0,3
22,63,12,0,3
22,64,12,0,3
23,60,60,4,0
23,61,13,0,3
23,62,13,0,3
23,63,22,1,2
23,64,33,3,0
24,60,23,1,2
24,61,14,0,3
24,62,14,0,3
24,63,25,2,1
24,64,34,3,0
25,60,24,1,2
25,61,15,0,3
25,62,24,1,2
25,63,26,2,1
25,64,24,1,2
26,60,25,1,2
26,61,16,0,3
26,62,16,0,3
26,63,36,3,0
26,64,36,3,0
27,60,26,1,2
27,61,17,0,3
27,62,17,0,3
27,63,17,0,3
27,64,37,3,0
28,60,38,3,0
28,61,38,3,0
28,62,38,3,0
28,63,18,0,3
28,64,18,0,3
29,60,20,2,3
29,61,39,3,0
29,62,20,2,3
29,63,19,0,3
29,64,20,2,3
30,60,31,1,1
30,61,61,4,0
30,62,31,1,1
30,63,39,3,2
30,64,31,1,1
31,60,60,4,0
31,61,30,1,1
31,62,62,4,0
31,63,21,0,3
31,64,32,2,1
32,60,31,1,2
32,61,31,1,2
32,62,31,1,2
32,63,33,2,1
32,64,42,3,0
33,60,23,0,3
33,61,32,1,2
33,62,32,1,2
33,63,34,2,1
33,64,43,3,0
34,60,33,1,2
34,61,33,1,2
34,62,33,1,2
34,63,35,2,1
34,64,44,3,0
35,60,34,1,2
35,61,45,3,0
35,62,34,1,2
35,63,36,2,1
35,64,34,1,2
36,60,35,1,2
36,61,37,2,1
36,62,26,0,3
36,63,63,4,0
36,64,46,3,0
37,60,38,2,1
37,61,38,2,1
37,62,38,2,1
37,63,36,1,2
37,64,47,3,0
38,60,39,2,1
38,61,39,2,1
38,62,39,2,1
38,63,37,1,2
38,64,37,1,2
39,60,30,2,3
39,61,30,2,3
39,62,30,2,3
39,63,29,0,3
39,64,30,2,3
40,60,41,1,1
40,61,30,0,2
40,62,41,1,1
40,63,49,3,2
40,64,41,1,1
41,60,60,4,0
41,61,31,0,3
41,62,31,0,3
41,63,40,1,1
41,64,42,2,1
42,60,41,1,2
42,61,32,0,3
42,62,32,0,3
42,63,32,0,3
42,64,43,2,1
43,60,42,1,2
43,61,53,3,0
43,62,42,1,2
43,63,33,0,3
43,64,64,4,0
44,60,43,1,2
44,61,54,3,0
44,62,43,1,2
44,63,45,2,1
44,64,64,4,0
45,60,44,1,2
45,61,55,3,0
45,62,44,1,2
45,63,46,2,1
45,64,44,1,2
46,60,47,2,1
46,61,56,3,0
46,62,47,2,1
46,63,36,0,3
46,64,45,1,2
47,60,48,2,1
47,61,37,0,3
47,62,37,0,3
47,63,37,0,3
47,64,46,1,2
48,60,49,2,1
48,61,38,0,3
48,62,38,0,3
48,63,47,1,2
48,64,47,1,2
49,60,40,2,3
49,61,39,0,3
49,62,40,2,3
49,63,48,1,2
49,64,40,2,3
50,60,51,1,1
50,61,40,0,2
50,62,51,1,1
50,63,59,3,2
50,64,51,1,1
51,60,41,0,3
51,61,52,2,1
51,62,41,0,3
51,63,1,3,3
51,64,52,2,1
52,60,42,0,3
52,61,2,3,3
52,62,42,0,3
52,63,2,3,3
52,64,64,4,0
53,60,3,3,3
53,61,3,3,3
53,62,3,3,3
53,63,43,0,3
53,64,52,1,2
54,60,53,1,2
54,61,4,3,3
54,62,4,3,3
54,63,55,2,1
54,64,44,0,3
55,60,54,1,2
55,61,5,3,3
55,62,54,1,2
55,63,56,2,1
55,64,54,1,2
56,60,55,1,2
56,61,6,3,3
56,62,6,3,3
56,63,46,0,3
56,64,46,0,3
57,60,47,0,3
57,61,7,3,3
57,62,7,3,3
57,63,47,0,3
57,64,47,0,3
58,60,48,0,3
58,61,57,1,2
58,62,48,0,3
58,63,8,3,3
58,64,8,3,3
59,60,50,2,3
59,61,49,0,3
59,62,50,2,3
59,63,9,3,3
59,64,50,2,3
60,61,31,0,4
60,62,31,0,4
60,63,23,0,4
60,64,41,0,4
61,60,30,0,4
61,62,30,0,4
61,63,30,0,4
61,64,4,0,4
62,60,31,0,4
62,61,31,0,4
62,63,13,0,4
62,64,31,0,4
63,60,19,0,4
63,61,19,0,4
63,62,19,0,4
63,64,36,0,4
64,60,43,0,4
64,61,52,0,4
64,62,43,0,4
64,63,44,0,4
0,2,1,0,0
1,2,2,1,0
3,2,2,0,1
4,2,3,0,1
5,2,4,0,1
6,2,5,0,1
7,2,8,1,0
8,2,9,1,0
9,2,0,1,2
10,2,11,1,1
11,2,12,2,1
12,2,2,0,2
13,2,12,1,2
14,2,13,1,2
15,2,14,1,2
16,2,15,1,2
17,2,16,1,2
18,2,19,2,1
19,2,10,2,3
20,2,21,1,1
21,2,22,2,1
22,2,12,0,3
23,2,22,1,2
24,2,23,1,2
25,2,24,1,2
26,2,25,1,2
27,2,28,2,1
28,2,29,2,1
29,2,20,2,3
30,2,31,1,1
31,2,32,2,1
32,2,42,3,0
33,2,32,1,2
34,2,33,1,2
35,2,34,1,2
36,2,35,1,2
37,2,36,1,2
38,2,39,2,1
39,2,30,2,3
40,2,41,1,1
41,2,42,2,1
42,2,52,3,0
43,2,42,1,2
44,2,43,1,2
45,2,44,1,2
46,2,45,1,2
47,2,48,2,1
48,2,49,2,1
49,2,40,2,3
50,2,51,1,1
51,2,52,2,1
52,2,2,3,3
53,2,52,1,2
54,2,53,1,2
55,2,54,1,2
56,2,55,1,2
57,2,56,1,2
58,2,59,2,1
59,2,50,2,3
60,2,23,0,4
61,2,4,0,4
62,2,13,0,4
63,2,19,0,4
64,2,52,0,4
