2,427235049,13800
2,558904308,15180
2,561198715,16560
2,563493120,17940
2,565787534,19320
2,568081941,20700
2,690530986,22080
2,692825410,23460
2,695119818,24840
2,697414222,26220
2,699708632,27600
2,702003045,28980
2,704297452,30360
2,822158297,31740
2,824452703,33120
2,826747112,34500
2,829041524,35880
2,831335932,37260
2,833630339,38640
2,835924752,40020
2,839366354,41400
2,843955148,42780
2,848543940,44160
2,853132737,45540
2,956589461,46920
2,961178258,48300
2,965767052,49680
2,970355848,51060
2,974944642,52440
2,979533434,53820
2,984122232,55200
2,988711021,56580
2,993299821,57960
2,997888615,59340
2,1002477407,60720
2,1007066205,62100
2,1011654994,63480
2,1016243795,64860
2,1020832589,66240
2,1025421382,67620
2,1126374869,69000
2,1130963664,70380
2,1136699651,71760
2,1142435648,73140
2,1147024445,74520
2,1152760439,75900
2,1158496429,77280
2,1163085227,78660
2,1168821220,80040
2,1174557211,81420
2,1179146008,82800
2,1184882002,84180
2,1190617990,85560
2,1195206790,86940
2,1200942784,88320
2,1206678772,89700
2,1211267571,91080
2,1217003565,92460
2,1222739554,93840
2,1227328353,95220
2,1233064347,96600
2,1238800340,97980
2,1243389136,99360
2,1249125128,100740
2,1281305892,102120
2,1283600287,103500
2,1285894687,104880
2,1288189085,106260
2,1290483479,107640
2,1292777878,109020
2,1295072277,110400
2,1297366674,111780
2,1299661066,113160
2,1301955468,114540
2,1304249867,115920
2,1306544261,117300
2,1308838661,118680
2,1311133058,120060
2,1313427453,121440
2,1315721848,122820
2,1318016250,124200
2,1320310648,125580
2,1322605042,126960
2,1324899443,128340
2,1327983735,129720
2,1332572546,131100
2,1334866963,132480
2,1339455767,133860
2,1342897388,135240
2,1345234992,136620
2,1349780616,138000
2,1354369426,139380
2,1356663834,140760
2,1360105453,142140
2,1364694267,143520
2,1366988680,144900
2,1371577490,146280
2,1375019109,147660
2,1377313517,149040
2,1381902334,150420
2,1412936051,151800
2,1415230458,153180
2,1417524864,154560
2,1419819278,155940
2,1422113687,157320
2,1424408093,158700
2,1426702501,160080
2,1428996914,161460
2,1431291321,162840
2,1433585727,164220
2,1435880141,165600
2,1438174550,166980
2,1440468954,168360
2,1442763370,169740
2,1445057777,171120
2,1447352186,172500
2,1449646593,173880
2,1451941005,175260
2,1454235413,176640
2,1456529817,178020
2,1458824233,179400
2,1461118641,180780
2,1463413049,182160
2,1465707456,183540
2,1468001869,184920
2,1470296277,186300
2,1472590682,187680
2,1474885097,189060
2,1477179504,190440
2,1479473910,191820
2,1481768325,193200
2,1484062732,194580
2,1486357139,195960
2,1488651548,197340
2,1490945961,198720
2,1493240368,200100
2,1495534773,201480
2,1497829189,202860
2,1500123597,204240
2,1502418001,205620
2,1504712412,207000
2,1507006826,208380
2,1509301234,209760
2,1511595638,211140
2,1513890052,212520
2,1516184462,213900
2,1518478866,215280
2,1520773281,216660
2,1523067688,218040
2,1525362097,219420
2,1527656505,220800
2,1529950917,222180
2,1532245324,223560
2,1534539730,224940
2,1544566843,226320
2,1546861259,227700
2,1549155666,229080
2,1551450071,230460
2,1553744481,231840
2,1556038895,233220
2,1558333302,234600
2,1560627704,235980
2,1562922122,237360
2,1565216531,238740
2,1567510935,240120
2,1569805351,241500
2,1572099758,242880
2,1574394167,244260
2,1576688574,245640
2,1578982986,247020
2,1581277394,248400
2,1583571799,249780
2,1585866214,251160
2,1588160622,252540
2,1590455027,253920
2,1592749438,255300
2,1595043850,256680
2,1597338258,258060
2,1599632665,259440
2,1601927079,260820
2,1604221486,262200
2,1606515891,263580
2,1608810306,264960
2,1611104715,266340
2,1613399121,267720
2,1615693529,269100
2,1617987942,270480
2,1618090339,270480
