0,C
1,C
2,C
3,C
4,C
5,C
6,C
7,C
8,C
9,C
10,C
11,C
12,C
13,C
14,C
15,C
16,C
17,C
18,C
19,C
20,T
21,T
22,T
23,T
24,T
25,T
26,T
27,T
28,T
29,T
30,C
31,C
32,C
33,C
34,C
35,C
36,C
37,C
38,C
39,C
40,C
41,C
42,C
43,C
44,C
45,C
46,C
47,C
48,C
49,C
50,T
51,T
52,T
53,T
54,T
55,T
56,T
57,T
58,T
59,T
60,C
61,C
62,C
63,C
64,C
65,C
66,C
67,C
68,C
69,C
70,C
71,C
72,C
73,C
74,C
75,C
76,C
77,C
78,C
79,C
80,T
81,T
82,T
83,T
84,T
85,T
86,T
87,T
88,T
89,T
90,C
91,C
92,C
93,C
94,C
95,C
96,C
97,C
98,C
99,C
