req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
0,61,0,2,327234623,327234623,0,-1,441,42
0,61,1,2,327234623,327234623,0,-1,441,42
1,61,0,2,785864446,785864446,0,-1,1868,292
1,61,1,2,785864446,785864446,0,-1,1868,292
2,61,0,2,906464212,906464212,0,-1,1139,7
2,61,1,2,906464212,906464212,0,-1,1139,7
4,61,0,2,1143405840,1143405840,0,-1,2222,77
4,61,1,2,1143405840,1143405840,0,-1,2222,77
3,61,0,2,1552475507,1552475507,0,-1,4000,1
3,61,1,2,1552475507,1552475507,0,-1,4000,1
5,61,0,2,1929818553,1929818553,0,-1,3673,1
5,61,1,2,1929818553,1929818553,0,-1,3673,1
6,61,0,2,2073666335,2073666335,0,-1,1154,294
6,61,1,2,2073666335,2073666335,0,-1,1154,294
7,61,0,2,2424469575,2424469575,0,-1,2840,301
7,61,1,2,2424469575,2424469575,0,-1,2840,301
8,61,0,2,2534835140,2534835140,0,-1,921,193
8,61,1,2,2534835140,2534835140,0,-1,921,193
9,61,0,2,2666937490,2666937490,0,-1,1193,84
9,61,1,2,2666937490,2666937490,0,-1,1193,84
10,61,0,2,2972345097,2972345097,0,-1,2806,253
10,61,1,2,2972345097,2972345097,0,-1,2806,253
11,61,0,2,3014571940,3014571940,0,-1,138,345
11,61,1,2,3014571940,3014571940,0,-1,138,345
12,61,0,2,3061398255,3061398255,0,-1,322,144
12,61,1,2,3061398255,3061398255,0,-1,322,144
13,61,0,2,3619652729,3619652729,0,-1,2310,242
13,61,1,2,3619652729,3619652729,0,-1,2310,242
14,61,0,2,3915499531,3915499531,0,-1,193,314
14,61,1,2,3915499531,3915499531,0,-1,193,314
15,61,0,2,4161392253,4161392253,0,-1,1224,284
15,61,1,2,4161392253,4161392253,0,-1,1224,284
16,61,0,2,4579932572,4579932572,0,-1,4000,194
16,61,1,2,4579932572,4579932572,0,-1,4000,194
17,61,0,2,4676052419,4676052419,0,-1,719,266
17,61,1,2,4676052419,4676052419,0,-1,719,266
19,61,0,2,4813207494,4813207494,0,-1,1175,208
19,61,1,2,4813207494,4813207494,0,-1,1175,208
