req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
0,101,0,2,309476911,309476911,0,-1,441,256
0,101,1,2,309476911,309476911,0,-1,441,256
1,101,0,2,744920385,744920385,0,-1,1868,146
1,101,1,2,744920385,744920385,0,-1,1868,146
2,101,0,2,873937176,873937176,0,-1,1139,113
2,101,1,2,873937176,873937176,0,-1,1139,113
3,101,0,2,1098422191,1098422191,0,-1,2000,247
3,101,1,2,1098422191,1098422191,0,-1,2000,247
4,101,0,2,1314559465,1314559465,0,-1,2000,153
4,101,1,2,1314559465,1314559465,0,-1,2000,153
5,101,0,2,1540450426,1540450426,0,-1,2000,278
5,101,1,2,1540450426,1540450426,0,-1,2000,278
6,101,0,2,1883827307,1883827307,0,-1,1154,80
6,101,1,2,1883827307,1883827307,0,-1,1154,80
7,101,0,2,2311241254,2311241254,0,-1,2000,383
7,101,1,2,2311241254,2311406039,164785,-1,2000,383
8,101,0,2,2427154593,2427154593,0,-1,921,293
8,101,1,2,2427154593,2427154593,0,-1,921,293
9,101,0,2,2563641078,2563641078,0,-1,1193,180
9,101,1,2,2563641078,2563641078,0,-1,1193,180
10,101,0,2,2835271280,2835271280,0,-1,2000,134
10,101,1,2,2835271280,2835271280,0,-1,2000,134
11,101,0,2,2868673968,2868673968,0,-1,138,178
11,101,1,2,2868673968,2868673968,0,-1,138,178
12,101,0,2,2938331019,2938331019,0,-1,322,35
12,101,1,2,2938331019,2938331019,0,-1,322,35
13,101,0,2,3549702367,3549702367,0,-1,2000,145
13,101,1,2,3549702367,3549702367,0,-1,2000,145
14,101,0,2,3870772806,3870772806,0,-1,193,118
14,101,1,2,3870772806,3870772806,0,-1,193,118
15,101,0,2,4131033323,4131033323,0,-1,1224,301
15,101,1,2,4131033323,4131033323,0,-1,1224,301
16,101,0,2,4353632415,4353632415,0,-1,2000,264
16,101,1,2,4353632415,4353632415,0,-1,2000,264
