req_id,compute_sat_id,src_node_id,t_queue_enter_ns,t_compute_start_ns,t_compute_end_ns,T_compute_ns,T_queue_wait_ns,L_in,L_out
0,0,100,437709419,437709419,624909419,187200000,0,1688,168
1,0,100,799504591,799504591,1021954591,222450000,0,2000,249
2,0,100,1072967637,1072967637,1204717637,131750000,0,1139,157
3,0,100,1079613328,1204717637,1294217637,89500000,125104309,636,318
4,0,100,1273256942,1294217637,1338117637,43900000,20960695,283,112
5,0,100,1503949155,1503949155,1625499155,121550000,0,1068,95
6,0,100,1548310365,1625499155,1849749155,224250000,77188790,2000,285
7,0,100,1662353859,1849749155,2006649155,156900000,187395296,1321,296
8,0,100,1705657925,2006649155,2191649155,185000000,300991230,1715,70
9,0,100,1729079806,2191649155,2224299155,32650000,462569349,166,121
10,0,100,2038225617,2224299155,2447849155,223550000,186073538,2000,271
11,0,100,2242338535,2447849155,2620599155,172750000,205510620,1578,99
12,0,100,2265975508,2620599155,2674299155,53700000,354623647,263,348
13,0,100,2305244492,2674299155,2901849155,227550000,369054663,2000,351
14,0,100,2707489538,2901849155,3031899155,130050000,194359617,1139,123
15,0,100,2743245435,3031899155,3259499155,227600000,288653720,2000,352
16,0,100,2841924451,3259499155,3482349155,222850000,417574704,2000,257
17,0,100,3168346872,3482349155,3621149155,138800000,314002283,1147,282
18,0,100,3258512696,3621149155,3669599155,48450000,362636459,226,317
19,0,100,3270262703,3669599155,3898499155,228900000,399336452,2000,378
20,0,100,3326495875,3898499155,4105799155,207300000,572003280,1885,176
21,0,100,3506456539,4105799155,4172399155,66600000,599342616,449,234
22,0,100,3516124290,4172399155,4400949155,228550000,656274865,2000,371
23,0,100,4062508682,4400949155,4624149155,223200000,338440473,2000,264
24,0,100,4069331830,4624149155,4684799155,60650000,554817325,360,293
25,0,100,4082883384,4684799155,4826549155,141750000,601915771,1218,199
26,0,100,4232694243,4826549155,4864249155,37700000,593854912,151,252
27,0,100,4274396130,4864249155,5004899155,140650000,589853025,1211,191
28,0,100,4403145204,5004899155,5036649155,31750000,601753951,179,77
29,0,100,4447647678,5036649155,5071799155,35150000,589001477,99,305
30,0,100,5047797111,5071799155,5291449155,219650000,24002044,2000,193
31,0,100,5080530616,5291449155,5508349155,216900000,210918539,2000,138
32,0,100,5108790232,5508349155,5722299155,213950000,399558923,2000,79
33,0,100,5569523187,5722299155,5936549155,214250000,152775968,2000,85
34,0,100,5570839986,5936549155,5989849155,53300000,365709169,365,136
35,0,100,5661617723,5989849155,6115899155,126050000,328231432,1139,43
36,0,100,5663927778,6115899155,6196899155,81000000,451971377,583,254
37,0,100,5774352385,6196899155,6422599155,225700000,422546770,2000,314
38,0,100,5921149020,6422599155,6544349155,121750000,501450135,982,271
39,0,100,6413585529,6544349155,6610249155,65900000,130763626,483,152
40,0,100,6541618076,6610249155,6702599155,92350000,68631079,692,263
41,0,100,6633851042,6702599155,6872849155,170250000,68748113,1483,239
42,0,100,6781460118,6872849155,7010649155,137800000,91389037,1244,68
43,0,100,6852370380,7010649155,7071299155,60650000,158278775,389,235
44,0,100,6922383763,7071299155,7102049155,30750000,148915392,149,117
45,0,100,6967575117,7102049155,7126049155,24000000,134474038,84,112
46,0,100,7166442934,7166442934,7194842934,28400000,0,154,60
47,0,100,7543096359,7543096359,7583496359,40400000,0,117,374
48,0,100,7583404674,7583496359,7612896359,29400000,91685,113,162
49,0,100,7859803222,7859803222,7968453222,108650000,0,813,347
50,0,100,7936969190,7968453222,8033153222,64700000,31484032,481,132
51,0,100,8312186890,8312186890,8524086890,211900000,0,2000,38
52,0,100,8577897500,8577897500,8801397500,223500000,0,2000,270
53,0,100,8705762422,8801397500,9032647500,231250000,95635078,2000,425
54,0,100,8925847991,9032647500,9188347500,155700000,106799509,1335,244
55,0,100,8991675718,9188347500,9369047500,180700000,196671782,1605,204
56,0,100,9054463594,9369047500,9592447500,223400000,314583906,1948,372
57,0,100,9204384115,9592447500,9808747500,216300000,388063385,2000,126
58,0,100,9204899314,9808747500,9835797500,27050000,603848186,128,85
59,0,100,9218434371,9835797500,10055247500,219450000,617363129,2000,189
60,0,100,9311120079,10055247500,10269497500,214250000,744127421,2000,85
61,0,100,9433329647,10269497500,10321247500,51750000,836167853,292,251
62,0,100,9462788112,10321247500,10552947500,231700000,858459388,2000,434
63,0,100,9516981050,10552947500,10600947500,48000000,1035966450,324,112
64,0,100,9727967600,10600947500,10635997500,35050000,872979900,148,205
65,0,100,9849780897,10635997500,10704647500,68650000,786216603,323,527
66,0,100,9872378296,10704647500,10757947500,53300000,832269204,349,168
67,0,100,10057171573,10757947500,10836997500,79050000,700775927,553,275
68,0,100,10234361904,10836997500,11065197500,228200000,602635596,2000,364
69,0,100,10451852464,11065197500,11119297500,54100000,613345036,268,346
70,0,100,10873180899,11119297500,11251197500,131900000,246116601,1122,194
71,0,100,10914533967,11251197500,11292397500,41200000,336663533,251,122
72,0,100,11287260178,11292397500,11418047500,125650000,5137322,1058,197
73,0,100,11536602417,11536602417,11661352417,124750000,0,1047,201
74,0,100,11545107810,11661352417,11881152417,219800000,116244607,2000,196
75,0,100,11591472798,11881152417,11961352417,80200000,289679619,644,116
76,0,100,11877198127,11961352417,12177102417,215750000,84154290,2000,115
77,0,100,11985503553,12177102417,12370502417,193400000,191598864,1779,110
78,0,100,12031709646,12370502417,12510502417,140000000,338792771,1139,322
79,0,100,12037950441,12510502417,12567352417,56850000,472551976,386,165
80,0,100,12059307047,12567352417,12677402417,110050000,508045370,752,497
81,0,100,12086553370,12677402417,12708702417,31300000,590849047,146,134
82,0,100,12176231124,12708702417,12778852417,70150000,532471293,441,321
83,0,100,12444942487,12778852417,12877002417,98150000,333909930,777,209
84,0,100,12488893910,12877002417,12932552417,55550000,388108507,397,117
85,0,100,12519105133,12932552417,13004202417,71650000,413447284,549,135
86,0,100,12526387466,13004202417,13183552417,179350000,477814951,1603,181
87,0,100,12673397647,13183552417,13320102417,136550000,510154770,1204,123
88,0,100,12756834097,13320102417,13476402417,156300000,563268320,1322,282
89,0,100,13003036938,13476402417,13702852417,226450000,473365479,2000,329
90,0,100,13451486945,13702852417,13763902417,61050000,251365472,351,319
