req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
0,102,0,2,444353448,444353448,0,-1,2000,27
0,102,1,2,444353448,444353448,0,-1,2000,27
1,102,0,2,671413140,671413140,0,-1,2000,265
1,102,1,2,671413140,671413140,0,-1,2000,265
2,102,0,2,890440739,890440739,0,-1,2000,201
2,102,1,2,890440739,890440739,0,-1,2000,201
3,102,0,2,1000645570,1000645570,0,-1,790,378
3,102,1,2,1000645570,1000794388,148818,-1,790,378
4,102,0,2,1226115221,1226115221,0,-1,2000,318
4,102,1,2,1226115221,1226115221,0,-1,2000,318
5,102,0,2,1357798188,1357798188,0,-1,1139,195
5,102,1,2,1357798188,1357798188,0,-1,1139,195
6,102,0,2,1577087821,1577087821,0,-1,2000,188
6,102,1,2,1577087821,1577087821,0,-1,2000,188
7,102,0,2,1622300159,1622300159,0,-1,124,406
7,102,1,2,1622300159,1622538594,238435,-1,124,406
8,102,0,2,1833513716,1833513716,0,-1,2000,102
8,102,1,2,1833513716,1833513716,0,-1,2000,102
9,102,0,2,2047427313,2047427313,0,-1,2000,84
9,102,1,2,2047427313,2047427313,0,-1,2000,84
10,102,0,2,2274829042,2274829042,0,-1,2000,284
10,102,1,2,2274829042,2274829042,0,-1,2000,284
11,102,0,2,2492232664,2492232664,0,-1,2000,181
11,102,1,2,2492232664,2492232664,0,-1,2000,181
12,102,0,2,2616453599,2616453599,0,-1,1154,26
12,102,1,2,2616453599,2616453599,0,-1,1154,26
13,102,0,2,2737088527,2737088527,0,-1,962,225
13,102,1,2,2737088527,2737088527,0,-1,962,225
14,102,0,2,2861121450,2861121450,0,-1,1043,202
14,102,1,2,2861121450,2861121450,0,-1,1043,202
15,102,0,2,3070597032,3070597032,0,-1,2000,41
15,102,1,2,3070597032,3070597032,0,-1,2000,41
16,102,0,2,3166263767,3166263767,0,-1,720,217
16,102,1,2,3166263767,3166263767,0,-1,720,217
17,102,0,2,3327364969,3327364969,0,-1,1518,42
17,102,1,2,3327364969,3327364969,0,-1,1518,42
18,102,0,2,3547650650,3547650650,0,-1,2000,166
18,102,1,2,3547650650,3547650650,0,-1,2000,166
19,102,0,2,3770572367,3770572367,0,-1,2000,236
19,102,1,2,3770572367,3770572367,0,-1,2000,236
20,102,0,2,3835416868,3835416868,0,-1,351,360
20,102,1,2,3835416868,3835508104,91236,-1,351,360
21,102,0,2,3868827119,3868827119,0,-1,220,105
21,102,1,2,3868827119,3868827119,0,-1,220,105
22,102,0,2,3917913495,3917913495,0,-1,341,101
22,102,1,2,3917913495,3917913495,0,-1,341,101
23,102,0,2,3956439802,3956439802,0,-1,145,237
23,102,1,2,3956439802,3956439802,0,-1,145,237
24,102,0,2,4164101369,4164101369,0,-1,2000,22
24,102,1,2,4164101369,4164101369,0,-1,2000,22
25,102,0,2,4382133060,4382133060,0,-1,2000,127
25,102,1,2,4382133060,4382133060,0,-1,2000,127
26,102,0,2,4418939346,4418939346,0,-1,227,93
26,102,1,2,4418939346,4418939346,0,-1,227,93
27,102,0,2,4531613758,4531613758,0,-1,857,272
27,102,1,2,4531613758,4531613758,0,-1,857,272
28,102,0,2,4575346546,4575346546,0,-1,347,59
28,102,1,2,4575346546,4575346546,0,-1,347,59
29,102,0,2,4782108158,4782108158,0,-1,1816,244
29,102,1,2,4782108158,4782108158,0,-1,1816,244
30,102,0,2,4822248475,4822248475,0,-1,153,284
30,102,1,2,4822248475,4822248475,0,-1,153,284
31,102,0,2,4885122977,4885122977,0,-1,427,223
31,102,1,2,4885122977,4885122977,0,-1,427,223
32,102,0,2,5014079962,5014079962,0,-1,1183,64
32,102,1,2,5014079962,5014079962,0,-1,1183,64
33,102,0,2,5106440692,5106440692,0,-1,686,224
33,102,1,2,5106440692,5106440692,0,-1,686,224
34,102,0,2,5232829671,5232829671,0,-1,1139,92
34,102,1,2,5232829671,5232829671,0,-1,1139,92
35,102,0,2,5455483416,5455483416,0,-1,2000,214
35,102,1,2,5455483416,5455483416,0,-1,2000,214
36,102,0,2,5595706520,5595706520,0,-1,1118,331
36,102,1,2,5595706520,5595706520,0,-1,1118,331
37,102,0,2,5804108142,5804108142,0,-1,2000,56
37,102,1,2,5804108142,5804108142,0,-1,2000,56
38,102,0,2,5954199328,5954199328,0,-1,1231,271
38,102,1,2,5954199328,5954199328,0,-1,1231,271
39,102,0,2,6175507073,6175507073,0,-1,2000,237
39,102,1,2,6175507073,6175507073,0,-1,2000,237
40,102,0,2,6318384215,6318384215,0,-1,1170,298
40,102,1,2,6318384215,6318384215,0,-1,1170,298
41,102,0,2,6533451896,6533451896,0,-1,2000,149
41,102,1,2,6533451896,6533451896,0,-1,2000,149
42,102,0,2,6733315484,6733315484,0,-1,1869,81
42,102,1,2,6733315484,6733315484,0,-1,1869,81
43,102,0,2,6783783898,6783783898,0,-1,283,204
43,102,1,2,6783783898,6783783898,0,-1,283,204
44,102,0,2,6927763040,6927763040,0,-1,1249,187
44,102,1,2,6927763040,6927763040,0,-1,1249,187
45,102,0,2,7158242889,7158242889,0,-1,2000,359
45,102,1,2,7158242889,7158330907,88018,-1,2000,359
46,102,0,2,7272903790,7272903790,0,-1,1082,30
46,102,1,2,7272903790,7272903790,0,-1,1082,30
47,102,0,2,7391720763,7391720763,0,-1,891,306
47,102,1,2,7391720763,7391720763,0,-1,891,306
48,102,0,2,7506399680,7506399680,0,-1,971,189
48,102,1,2,7506399680,7506399680,0,-1,971,189
49,102,0,2,7568186157,7568186157,0,-1,525,35
49,102,1,2,7568186157,7568186157,0,-1,525,35
50,102,0,2,7620380592,7620380592,0,-1,283,219
50,102,1,2,7620380592,7620380592,0,-1,283,219
51,102,0,2,7694043189,7694043189,0,-1,473,301
51,102,1,2,7694043189,7694043189,0,-1,473,301
52,102,0,2,7891638769,7891638769,0,-1,1835,135
52,102,1,2,7891638769,7891638769,0,-1,1835,135
53,102,0,2,8063004168,8063004168,0,-1,1527,164
53,102,1,2,8063004168,8063004168,0,-1,1527,164
54,102,0,2,8158300934,8158300934,0,-1,734,220
54,102,1,2,8158300934,8158300934,0,-1,734,220
55,102,0,2,8378444721,8378444721,0,-1,2000,207
55,102,1,2,8378444721,8378444721,0,-1,2000,207
56,102,0,2,8575616333,8575616333,0,-1,1722,277
56,102,1,2,8575616333,8575616333,0,-1,1722,277
57,102,0,2,8710527416,8710527416,0,-1,1170,187
