req_id,gs_node_id,response_pkt_id,total_response_pkts,t_response_emit_ns,t_response_recv_ns,network_return_delay_ns,src_compute_sat_id,L_in,L_out
28,100,0,2,5107098089,5107098089,0,-1,179,77
28,100,1,2,5107098089,5107098089,0,-1,179,77
29,100,0,2,5146624179,5146624179,0,-1,99,305
29,100,1,2,5146624179,5146624179,0,-1,99,305
30,100,0,2,5364114966,5364114966,0,-1,2000,193
30,100,1,2,5364114966,5364114966,0,-1,2000,193
31,100,0,2,5579950252,5579950252,0,-1,2000,138
31,100,1,2,5579950252,5579950252,0,-1,2000,138
32,100,0,2,5792758863,5792758863,0,-1,2000,79
32,100,1,2,5792758863,5792758863,0,-1,2000,79
33,100,0,2,6007115437,6007115437,0,-1,2000,85
33,100,1,2,6007115437,6007115437,0,-1,2000,85
34,100,0,2,6061392465,6061392465,0,-1,365,136
34,100,1,2,6061392465,6061392465,0,-1,365,136
35,100,0,2,6185651832,6185651832,0,-1,1139,43
35,100,1,2,6185651832,6185651832,0,-1,1139,43
36,100,0,2,6270699676,6270699676,0,-1,583,254
36,100,1,2,6270699676,6270699676,0,-1,583,254
37,100,0,2,6497542585,6497542585,0,-1,2000,314
37,100,1,2,6497542585,6497542585,0,-1,2000,314
38,100,0,2,6618462112,6618462112,0,-1,982,271
38,100,1,2,6618462112,6618462112,0,-1,982,271
39,100,0,2,6682074700,6682074700,0,-1,483,152
39,100,1,2,6682074700,6682074700,0,-1,483,152
40,100,0,2,6776552148,6776552148,0,-1,692,263
40,100,1,2,6776552148,6776552148,0,-1,692,263
41,100,0,2,6946334517,6946334517,0,-1,1483,239
41,100,1,2,6946334517,6946334517,0,-1,1483,239
42,100,0,2,7080845845,7080845845,0,-1,1244,68
42,100,1,2,7080845845,7080845845,0,-1,1244,68
43,100,0,2,7144699749,7144699749,0,-1,389,235
43,100,1,2,7144699749,7144699749,0,-1,389,235
44,100,0,2,7173182962,7173182962,0,-1,149,117
44,100,1,2,7173182962,7173182962,0,-1,149,117
45,100,0,2,7197086000,7197086000,0,-1,84,112
45,100,1,2,7197086000,7197086000,0,-1,84,112
46,100,0,2,7264878638,7264878638,0,-1,154,60
46,100,1,2,7264878638,7264878638,0,-1,154,60
47,100,0,2,7658988344,7658988344,0,-1,117,374
47,100,1,2,7658988344,7659124328,135984,-1,117,374
48,100,0,2,7684873645,7684873645,0,-1,113,162
48,100,1,2,7684873645,7684873645,0,-1,113,162
49,100,0,2,8043929770,8043929770,0,-1,813,347
49,100,1,2,8043929770,8043979355,49585,-1,813,347
50,100,0,2,8104537668,8104537668,0,-1,481,132
50,100,1,2,8104537668,8104537668,0,-1,481,132
51,100,0,2,8593646895,8593646895,0,-1,2000,38
51,100,1,2,8593646895,8593646895,0,-1,2000,38
52,100,0,2,8875400718,8875400718,0,-1,2000,270
52,100,1,2,8875400718,8875400718,0,-1,2000,270
53,100,0,2,9108081424,9108081424,0,-1,2000,425
53,100,1,2,9108081424,9108380610,299186,-1,2000,425
54,100,0,2,9261836043,9261836043,0,-1,1335,244
54,100,1,2,9261836043,9261836043,0,-1,1335,244
55,100,0,2,9441760842,9441760842,0,-1,1605,204
55,100,1,2,9441760842,9441760842,0,-1,1605,204
56,100,0,2,9667859048,9667859048,0,-1,1948,372
56,100,1,2,9667859048,9667988634,129586,-1,1948,372
57,100,0,2,9879945697,9879945697,0,-1,2000,126
57,100,1,2,9879945697,9879945697,0,-1,2000,126
58,100,0,2,9906207441,9906207441,0,-1,128,85
58,100,1,2,9906207441,9906207441,0,-1,128,85
59,100,0,2,10127645439,10127645439,0,-1,2000,189
59,100,1,2,10127645439,10127645439,0,-1,2000,189
60,100,0,2,10339890116,10339890116,0,-1,2000,85
60,100,1,2,10339890116,10339890116,0,-1,2000,85
61,100,0,2,10394825185,10394825185,0,-1,292,251
61,100,1,2,10394825185,10394825185,0,-1,292,251
62,100,0,2,10628320704,10628320704,0,-1,2000,434
62,100,1,2,10628320704,10628648676,327972,-1,2000,434
63,100,0,2,10671845293,10671845293,0,-1,324,112
63,100,1,2,10671845293,10671845293,0,-1,324,112
64,100,0,2,10708679462,10708679462,0,-1,148,205
64,100,1,2,10708679462,10708679462,0,-1,148,205
65,100,0,2,10780014653,10780014653,0,-1,323,527
65,100,1,2,10780014653,10780640239,625586,-1,323,527
66,100,0,2,10829914205,10829914205,0,-1,349,168
66,100,1,2,10829914205,10829914205,0,-1,349,168
67,100,0,2,10911015409,10911015409,0,-1,553,275
67,100,1,2,10911015409,10911015409,0,-1,553,275
68,100,0,2,11140550285,11140550285,0,-1,2000,364
68,100,1,2,11140550285,11140654270,103985,-1,2000,364
69,100,0,2,11194648129,11194648129,0,-1,268,346
69,100,1,2,11194648129,11194694514,46385,-1,268,346
70,100,0,2,11323643748,11323643748,0,-1,1122,194
70,100,1,2,11323643748,11323643748,0,-1,1122,194
71,100,0,2,11363459742,11363459742,0,-1,251,122
71,100,1,2,11363459742,11363459742,0,-1,251,122
72,100,0,2,11490544708,11490544708,0,-1,1058,197
72,100,1,2,11490544708,11490544708,0,-1,1058,197
73,100,0,2,11733916734,11733916734,0,-1,1047,201
73,100,1,2,11733916734,11733916734,0,-1,1047,201
74,100,0,2,11953612005,11953612005,0,-1,2000,196
74,100,1,2,11953612005,11953612005,0,-1,2000,196
75,100,0,2,12032272836,12032272836,0,-1,644,116
75,100,1,2,12032272836,12032272836,0,-1,644,116
76,100,0,2,12247995065,12247995065,0,-1,2000,115
76,100,1,2,12247995065,12247995065,0,-1,2000,115
77,100,0,2,12441291388,12441291388,0,-1,1779,110
77,100,1,2,12441291388,12441291388,0,-1,1779,110
78,100,0,2,12585356134,12585356134,0,-1,1139,322
78,100,1,2,12585356134,12585356134,0,-1,1139,322
79,100,0,2,12639189546,12639189546,0,-1,386,165
79,100,1,2,12639189546,12639189546,0,-1,386,165
80,100,0,2,12752691098,12752691098,0,-1,752,497
80,100,1,2,12752691098,12753220684,529586,-1,752,497
81,100,0,2,12779938738,12779938738,0,-1,146,134
81,100,1,2,12779938738,12779938738,0,-1,146,134
82,100,0,2,12853676282,12853676282,0,-1,441,321
82,100,1,2,12853676282,12853676282,0,-1,441,321
83,100,0,2,12949672036,12949672036,0,-1,777,209
83,100,1,2,12949672036,12949672036,0,-1,777,209
84,100,0,2,13003453474,13003453474,0,-1,397,117
84,100,1,2,13003453474,13003453474,0,-1,397,117
85,100,0,2,13075446231,13075446231,0,-1,549,135
85,100,1,2,13075446231,13075446231,0,-1,549,135
86,100,0,2,13255672287,13255672287,0,-1,1603,181
86,100,1,2,13255672287,13255672287,0,-1,1603,181
87,100,0,2,13391103295,13391103295,0,-1,1204,123
87,100,1,2,13391103295,13391103295,0,-1,1204,123
88,100,0,2,13550449842,13550449842,0,-1,1322,282
88,100,1,2,13550449842,13550449842,0,-1,1322,282
89,100,0,2,13777793245,13777793245,0,-1,2000,329
89,100,1,2,13777793245,13777793245,0,-1,2000,329
90,100,0,2,13838648839,13838648839,0,-1,351,319
90,100,1,2,13838648839,13838648839,0,-1,351,319
91,100,0,2,13955846129,13955846129,0,-1,1044,129
91,100,1,2,13955846129,13955846129,0,-1,1044,129
92,100,0,2,14053913856,14053913856,0,-1,783,177
92,100,1,2,14053913856,14053913856,0,-1,783,177
93,100,0,2,14275730711,14275730711,0,-1,2000,220
93,100,1,2,14275730711,14275730711,0,-1,2000,220
94,100,0,2,14482121274,14482121274,0,-1,2000,9
94,100,1,2,14482121274,14482121274,0,-1,2000,9
95,100,0,2,14526383612,14526383612,0,-1,134,304
95,100,1,2,14526383612,14526383612,0,-1,134,304
96,100,0,2,14553248114,14553248114,0,-1,108,172
96,100,1,2,14553248114,14553248114,0,-1,108,172
97,100,0,2,14760006680,14760006680,0,-1,2000,1
97,100,1,2,14760006680,14760006680,0,-1,2000,1
98,100,0,2,14993575572,14993575572,0,-1,2000,341
98,100,1,2,14993575572,14993575572,0,-1,2000,341
99,100,0,2,15216810735,15216810735,0,-1,2000,286
99,100,1,2,15216810735,15216810735,0,-1,2000,286
100,100,0,2,15245261152,15245261152,0,-1,164,109
100,100,1,2,15245261152,15245261152,0,-1,164,109
101,100,0,2,15324178516,15324178516,0,-1,488,321
101,100,1,2,15324178516,15324178516,0,-1,488,321
102,100,0,2,15422250204,15422250204,0,-1,777,239
102,100,1,2,15422250204,15422250204,0,-1,777,239
103,100,0,2,15596532139,15596532139,0,-1,1531,228
103,100,1,2,15596532139,15596532139,0,-1,1531,228
104,100,0,2,15732473209,15732473209,0,-1,1051,372
104,100,1,2,15732473209,15732602796,129587,-1,1051,372
105,100,0,2,15851718515,15851718515,0,-1,843,499
105,100,1,2,15851718515,15852254501,535986,-1,843,499
106,100,0,2,16030915755,16030915755,0,-1,1705,77
106,100,1,2,16030915755,16030915755,0,-1,1705,77
107,100,0,2,16177457614,16177457614,0,-1,1273,155
107,100,1,2,16177457614,16177457614,0,-1,1273,155
108,100,0,2,16282646613,16282646613,0,-1,981,1
108,100,1,2,16282646613,16282646613,0,-1,981,1
109,100,0,2,16336010979,16336010979,0,-1,283,218
109,100,1,2,16336010979,16336010979,0,-1,283,218
110,100,0,2,16454613129,16454613129,0,-1,957,247
110,100,1,2,16454613129,16454613129,0,-1,957,247
111,100,0,2,16598478992,16598478992,0,-1,1355,45
111,100,1,2,16598478992,16598478992,0,-1,1355,45
112,100,0,2,17000200792,17000200792,0,-1,1827,338
112,100,1,2,17000200792,17000200792,0,-1,1827,338
113,100,0,2,17228326225,17228326225,0,-1,2000,360
113,100,1,2,17228326225,17228417397,91172,-1,2000,360
114,100,0,2,17300298962,17300298962,0,-1,504,263
114,100,1,2,17300298962,17300298962,0,-1,504,263
115,100,0,2,17521433466,17521433466,0,-1,2000,234
115,100,1,2,17521433466,17521433466,0,-1,2000,234
116,100,0,2,17585067392,17585067392,0,-1,373,301
116,100,1,2,17585067392,17585067392,0,-1,373,301
117,100,0,2,18033997279,18033997279,0,-1,266,339
117,100,1,2,18033997279,18033997279,0,-1,266,339
118,100,0,2,18174580736,18174580736,0,-1,557,337
118,100,1,2,18174580736,18174580736,0,-1,557,337
119,100,0,2,18361908519,18361908519,0,-1,1139,422
119,100,1,2,18361908519,18362198105,289586,-1,1139,422
120,100,0,2,18544468856,18544468856,0,-1,499,286
120,100,1,2,18544468856,18544468856,0,-1,499,286
121,100,0,2,18594708087,18594708087,0,-1,283,190
121,100,1,2,18594708087,18594708087,0,-1,283,190
122,100,0,2,18734283569,18734283569,0,-1,283,129
122,100,1,2,18734283569,18734283569,0,-1,283,129
123,100,0,2,19028632921,19028632921,0,-1,386,302
123,100,1,2,19028632921,19028632921,0,-1,386,302
124,100,0,2,19111107295,19111107295,0,-1,589,280
124,100,1,2,19111107295,19111107295,0,-1,589,280
125,100,0,2,19681111057,19681111057,0,-1,1810,41
125,100,1,2,19681111057,19681111057,0,-1,1810,41
126,100,0,2,19717901268,19717901268,0,-1,145,189
126,100,1,2,19717901268,19717901268,0,-1,145,189
127,100,0,2,19893307393,19893307393,0,-1,400,159
127,100,1,2,19893307393,19893307393,0,-1,400,159
128,100,0,2,20068025185,20068025185,0,-1,1091,201
128,100,1,2,20068025185,20068025185,0,-1,1091,201
129,100,0,2,20496307961,20496307961,0,-1,2000,369
129,100,1,2,20496307961,20496427934,119973,-1,2000,369
130,100,0,2,20528228278,20528228278,0,-1,100,268
130,100,1,2,20528228278,20528228278,0,-1,100,268
131,100,0,2,20586627591,20586627591,0,-1,386,216
131,100,1,2,20586627591,20586627591,0,-1,386,216
132,100,0,2,20860275414,20860275414,0,-1,2000,329
132,100,1,2,20860275414,20860275414,0,-1,2000,329
133,100,0,2,20987300347,20987300347,0,-1,509,131
133,100,1,2,20987300347,20987300347,0,-1,509,131
134,100,0,2,21472906995,21472906995,0,-1,1770,1
134,100,1,2,21472906995,21472906995,0,-1,1770,1
135,100,0,2,21525266995,21525266995,0,-1,347,111
135,100,1,2,21525266995,21525266995,0,-1,347,111
136,100,0,2,21748143571,21748143571,0,-1,2000,217
136,100,1,2,21748143571,21748143571,0,-1,2000,217
137,100,0,2,21823509781,21823509781,0,-1,631,93
137,100,1,2,21823509781,21823509781,0,-1,631,93
138,100,0,2,21850254402,21850254402,0,-1,22,236
138,100,1,2,21850254402,21850254402,0,-1,22,236
139,100,0,2,21965591108,21965591108,0,-1,997,147
139,100,1,2,21965591108,21965591108,0,-1,997,147
140,100,0,2,21998038262,21998038262,0,-1,115,199
140,100,1,2,21998038262,21998038262,0,-1,115,199
141,100,0,2,22212374716,22212374716,0,-1,2000,118
141,100,1,2,22212374716,22212374716,0,-1,2000,118
142,100,0,2,22348270702,22348270702,0,-1,1054,329
142,100,1,2,22348270702,22348270702,0,-1,1054,329
143,100,0,2,22565024258,22565024258,0,-1,2000,189
143,100,1,2,22565024258,22565024258,0,-1,2000,189
144,100,0,2,22783704593,22783704593,0,-1,2000,178
144,100,1,2,22783704593,22783704593,0,-1,2000,178
145,100,0,2,22876045418,22876045418,0,-1,695,235
145,100,1,2,22876045418,22876045418,0,-1,695,235
146,100,0,2,22939852571,22939852571,0,-1,377,298
146,100,1,2,22939852571,22939852571,0,-1,377,298
147,100,0,2,23003192877,23003192877,0,-1,482,157
147,100,1,2,23003192877,23003192877,0,-1,482,157
148,100,0,2,23201767175,23201767175,0,-1,1835,117
148,100,1,2,23201767175,23201767175,0,-1,1835,117
149,100,0,2,23399737149,23399737149,0,-1,1750,220
149,100,1,2,23399737149,23399737149,0,-1,1750,220
150,100,0,2,23558199027,23558199027,0,-1,1347,260
150,100,1,2,23558199027,23558199027,0,-1,1347,260
151,100,0,2,23778214924,23778214924,0,-1,2000,217
151,100,1,2,23778214924,23778214924,0,-1,2000,217
152,100,0,2,23861248091,23861248091,0,-1,662,159
152,100,1,2,23861248091,23861248091,0,-1,662,159
153,100,0,2,23924200877,23924200877,0,-1,394,240
153,100,1,2,23924200877,23924200877,0,-1,394,240
154,100,0,2,24017080802,24017080802,0,-1,319,284
154,100,1,2,24017080802,24017080802,0,-1,319,284
155,100,0,2,24339669171,24339669171,0,-1,927,128
155,100,1,2,24339669171,24339669171,0,-1,927,128
156,100,0,2,24566786462,24566786462,0,-1,2000,283
156,100,1,2,24566786462,24566786462,0,-1,2000,283
157,100,0,2,24737872618,24737872618,0,-1,1567,142
157,100,1,2,24737872618,24737872618,0,-1,1567,142
158,100,0,2,24837290404,24837290404,0,-1,790,190
158,100,1,2,24837290404,24837290404,0,-1,790,190
159,100,0,2,25061279791,25061279791,0,-1,2000,255
159,100,1,2,25061279791,25061279791,0,-1,2000,255
160,100,0,2,25120744297,25120744297,0,-1,399,209
160,100,1,2,25120744297,25120744297,0,-1,399,209
161,100,0,2,25169035185,25169035185,0,-1,376,68
161,100,1,2,25169035185,25169035185,0,-1,376,68
162,100,0,2,25396058915,25396058915,0,-1,2000,265
162,100,1,2,25396058915,25396058915,0,-1,2000,265
163,100,0,2,25615840438,25615840438,0,-1,2000,215
163,100,1,2,25615840438,25615840438,0,-1,2000,215
164,100,0,2,25698724883,25698724883,0,-1,602,243
164,100,1,2,25698724883,25698724883,0,-1,602,243
165,100,0,2,25808734613,25808734613,0,-1,934,163
165,100,1,2,25808734613,25808734613,0,-1,934,163
166,100,0,2,25940402373,25940402373,0,-1,1129,172
166,100,1,2,25940402373,25940402373,0,-1,1129,172
167,100,0,2,26134128101,26134128101,0,-1,1806,93
167,100,1,2,26134128101,26134128101,0,-1,1806,93
168,100,0,2,26281967180,26281967180,0,-1,1175,216
168,100,1,2,26281967180,26281967180,0,-1,1175,216
169,100,0,2,26351183543,26351183543,0,-1,258,42
169,100,1,2,26351183543,26351183543,0,-1,258,42
170,100,0,2,26389899698,26389899698,0,-1,143,220
170,100,1,2,26389899698,26389899698,0,-1,143,220
171,100,0,2,26671866916,26671866916,0,-1,455,187
171,100,1,2,26671866916,26671866916,0,-1,455,187
172,100,0,2,26893007662,26893007662,0,-1,2000,213
172,100,1,2,26893007662,26893007662,0,-1,2000,213
173,100,0,2,27066617104,27066617104,0,-1,159,119
173,100,1,2,27066617104,27066617104,0,-1,159,119
174,100,0,2,27285697879,27285697879,0,-1,2000,141
174,100,1,2,27285697879,27285697879,0,-1,2000,141
175,100,0,2,27503431563,27503431563,0,-1,2000,151
175,100,1,2,27503431563,27503431563,0,-1,2000,151
176,100,0,2,28396074285,28396074285,0,-1,716,372
176,100,1,2,28396074285,28396203861,129576,-1,716,372
177,100,0,2,28425797081,28425797081,0,-1,132,190
177,100,1,2,28425797081,28425797081,0,-1,132,190
178,100,0,2,28884331937,28884331937,0,-1,2000,306
178,100,1,2,28884331937,28884331937,0,-1,2000,306
179,100,0,2,29096960172,29096960172,0,-1,2000,123
179,100,1,2,29096960172,29096960172,0,-1,2000,123
180,100,0,2,29152573309,29152573309,0,-1,304,254
180,100,1,2,29152573309,29152573309,0,-1,304,254
181,100,0,2,29436838058,29436838058,0,-1,1051,145
181,100,1,2,29436838058,29436838058,0,-1,1051,145
182,100,0,2,29698411130,29698411130,0,-1,2000,435
182,100,1,2,29698411130,29698742317,331187,-1,2000,435
183,100,0,2,29876855945,29876855945,0,-1,1548,293
183,100,1,2,29876855945,29876855945,0,-1,1548,293
