req_id,compute_sat_id,t_first_arrival_ns,t_last_arrival_ns,D_gather_ns,total_pkts_expected,total_pkts_received,src_node_id,L_in,L_out_expected,t_emit_ns
117,0,17905482181,17905482181,0,2,2,100,266,0,17694784081
118,0,18016368758,18017109558,740800,2,2,100,557,0,17804281959
119,0,18139151476,18141841074,2689598,2,2,100,1139,0,17927079132
120,0,18395786188,18396341388,555200,2,2,100,499,0,18183744010
121,0,18474825811,18474825811,0,2,2,100,283,0,18263868239
122,0,18618627977,18618627977,0,2,2,100,283,0,18407232668
123,0,18890523591,18890717190,193599,2,2,100,386,0,18678539555
124,0,18891907589,18892750789,843200,2,2,100,589,0,18679353484
125,0,19413958920,19418882115,4923195,2,2,100,1810,0,19202036311
126,0,19449979947,19449979947,0,2,2,100,145,0,19241786745
127,0,19763682702,19763921101,238399,2,2,100,400,0,19551801081
128,0,19864103301,19866639299,2535998,2,2,100,1091,0,19652233455
129,0,20187342715,20192873911,5531196,2,2,100,2000,0,19975510731
130,0,20200921106,20200921106,0,2,2,100,100,0,19993679971
131,0,20336383016,20336576615,193599,2,2,100,386,0,20120410544
132,0,20553631565,20559162761,5531196,2,2,100,2000,0,20341842420
133,0,20848407098,20848994297,587199,2,2,100,509,0,20636652417
134,0,21212720685,21217515881,4795196,2,2,100,1770,0,21001008558
135,0,21253585509,21253654308,68799,2,2,100,347,0,21041878133
136,0,21259115259,21264646455,5531196,2,2,100,2000,0,21047408544
137,0,21265836854,21266814453,977599,2,2,100,631,0,21050064387
138,0,21497540710,21497540710,0,2,2,100,22,0,21291948840
139,0,21602956347,21605148346,2191999,2,2,100,997,0,21391289750
140,0,21686832115,21686832115,0,2,2,100,115,0,21479476544
141,0,21696023596,21701554792,5531196,2,2,100,2000,0,21484367850
142,0,21719639930,21722057528,2417598,2,2,100,1054,0,21507986936
143,0,21761306609,21766837805,5531196,2,2,100,2000,0,21549658481
144,0,21910224400,21915755596,5531196,2,2,100,2000,0,21696515319
145,0,22193232005,22194457604,1225599,2,2,100,695,0,21981634209
146,0,22373386170,22373550969,164799,2,2,100,377,0,22161809331
147,0,22675903464,22676404264,500800,2,2,100,482,0,22464361824
148,0,22848623841,22853627036,5003195,2,2,100,1835,0,22637102290
149,0,22859123391,22863854586,4731195,2,2,100,1750,0,22647603052
150,0,22942292457,22945647654,3355197,2,2,100,1347,0,22730781787
151,0,23369687123,23375218319,5531196,2,2,100,2000,0,23158226098
152,0,23407312454,23408389253,1076799,2,2,100,662,0,23195855793
153,0,23456150846,23456370046,219200,2,2,100,394,0,23244699860
154,0,23887304564,23887304564,0,2,2,100,319,0,23676287611
155,0,24157932639,24159900638,1967999,2,2,100,927,0,23946563029
156,0,24178477754,24184008950,5531196,2,2,100,2000,0,23967110513
157,0,24303101954,24307204351,4102397,2,2,100,1567,0,24090091380
158,0,24360728338,24362257937,1529599,2,2,100,790,0,24149382197
159,0,24450394311,24455925508,5531197,2,2,100,2000,0,24237768215
160,0,24599103989,24599339189,235200,2,2,100,399,0,24379676470
161,0,24685698302,24685859902,161600,2,2,100,376,0,24474389772
162,0,24772294120,24777825316,5531196,2,2,100,2000,0,24560995598
163,0,24939759473,24945290669,5531196,2,2,100,2000,0,24728480324
164,0,24957043729,24957928529,884800,2,2,100,602,0,24745766582
165,0,25445990045,25447980444,1990399,2,2,100,934,0,25234769364
166,0,25470940856,25473598453,2657597,2,2,100,1129,0,25257369944
167,0,25739279963,25744190359,4910396,2,2,100,1806,0,25528093130
168,0,26068578961,26071383759,2804798,2,2,100,1175,0,25857430079
169,0,26244343620,26244343620,0,2,2,100,258,0,26034770359
170,0,26255273935,26255273935,0,2,2,100,143,0,26047910157
171,0,26534890860,26535305259,414399,2,2,100,455,0,26323795683
172,0,26587204299,26592735495,5531196,2,2,100,2000,0,26376115145
173,0,26964376185,26964376185,0,2,2,100,159,0,26754655915
174,0,26992311745,26997842941,5531196,2,2,100,2000,0,26781269182
175,0,26999033340,27004564536,5531196,2,2,100,2000,0,26783953369
176,0,28219902086,28221194885,1292799,2,2,100,716,0,28009000365
177,0,28298684451,28298684451,0,2,2,100,132,0,28091766538
178,0,28579588764,28585119960,5531196,2,2,100,2000,0,28368728210
179,0,28631993752,28637524948,5531196,2,2,100,2000,0,28421139190
180,0,28989205413,28989205413,0,2,2,100,304,0,28779063756
181,0,29241280374,29243688371,2407997,2,2,100,1051,0,29030495436
182,0,29386500121,29392031317,5531196,2,2,100,2000,0,29171628332
183,0,29440165914,29444207510,4041596,2,2,100,1548,0,29229403690
184,0,29910091422,29913222619,3131197,2,2,100,1277,0,29699382789
185,0,29923387607,29924035607,648000,2,2,100,528,0,29712680482
