req_id,compute_sat_id,src_node_id,t_queue_enter_ns,t_compute_start_ns,t_compute_end_ns,T_compute_ns,T_queue_wait_ns,L_in,L_out
196,2,102,21585631483,27263678094,27311278094,47600000,5678046611,357,38
197,2,102,21780300737,27311278094,27400178094,88900000,5530977357,665,248
198,2,102,21899995798,27400178094,27452928094,52750000,5500182296,300,255
199,2,102,22126379654,27452928094,27475578094,22650000,5326548440,60,133
200,2,102,22569566470,27475578094,27692178094,216600000,4906011624,2000,132
201,2,102,22636421351,27692178094,27781728094,89550000,5055756743,694,203
202,2,102,22846659208,27781728094,27945878094,164150000,4935068886,1425,233
203,2,102,23112516747,27945878094,28166228094,220350000,4833361347,2000,207
204,2,102,23115585591,28166228094,28277528094,111300000,5050642503,899,228
205,2,102,23153368983,28277528094,28326828094,49300000,5124159111,246,294
206,2,102,23164923773,28326828094,28391178094,64350000,5161904321,425,237
207,2,102,23198142716,28391178094,28612478094,221300000,5193035378,2000,226
208,2,102,23355397015,28612478094,28838128094,225650000,5257081079,2000,313
209,2,102,23387581320,28838128094,29056178094,218050000,5450546774,2000,161
210,2,102,23503626798,29056178094,29151078094,94900000,5552551296,764,170
211,2,102,23669800411,29151078094,29252978094,101900000,5481277683,798,242
212,2,102,23797099887,29252978094,29474578094,221600000,5455878207,2000,232
213,2,102,23864004670,29474578094,29650578094,176000000,5610573424,1528,264
214,2,102,23952142948,29650578094,29737178094,86600000,5698435146,671,190
215,2,102,23965548757,29737178094,29947228094,210050000,5771629337,2000,1
