req_id,compute_sat_id,t_first_arrival_ns,t_last_arrival_ns,D_gather_ns,total_pkts_expected,total_pkts_received,src_node_id,L_in,L_out_expected,t_emit_ns
94,2,9518029658,9518280855,251197,2,2,102,404,0,9362546205
95,2,9532860861,9535428864,2568003,2,2,102,1101,0,9377377047
96,2,9549270942,9555651774,6380832,2,2,102,1907,0,9393786733
97,2,9559766964,9565298153,5531189,2,2,102,2000,0,9403095015
98,2,9641022743,9642440341,1417598,2,2,102,755,0,9484971041
99,2,9794452532,9794630131,177599,2,2,102,381,0,9638783011
100,2,9816752553,9816752553,0,2,2,102,157,0,9664173622
101,2,9960579454,9960629051,49597,2,2,102,341,0,9805085050
102,2,10235472095,10239587332,4115237,2,2,102,1571,0,10079970897
103,2,10453502663,10458027483,4524820,2,2,102,1699,0,10297996014
104,2,10862991075,10865578280,2587205,2,2,102,1107,0,10707474186
105,2,10998080284,11003654721,5574437,2,2,102,2000,0,10842560008
106,2,11147714965,11151260576,3545611,2,2,102,1393,0,10992190919
107,2,11189387497,11189387497,0,2,2,102,141,0,11037030292
108,2,11233022866,11233248465,225599,2,2,102,396,0,11077496662
109,2,11391684910,11391852909,167999,2,2,102,378,0,11236154719
110,2,11507233808,11512808254,5574446,2,2,102,2000,0,11351700715
111,2,11545411149,11545411149,0,2,2,102,283,0,11389066667
112,2,11572476277,11572476277,0,2,2,102,250,0,11418365484
113,2,11831496038,11832753664,1257626,2,2,102,705,0,11675954763
114,2,11863043609,11864266014,1222405,2,2,102,694,0,11707501503
115,2,11944623294,11948416885,3793591,2,2,102,1457,0,11789079115
116,2,12006675619,12015443601,8767982,2,2,102,2000,0,11850591627
117,2,12016633999,12022165189,5531190,2,2,102,2000,0,11860909056
118,2,12038606390,12038777588,171198,2,2,102,379,0,11883059826
119,2,12353462516,12356486536,3024020,2,2,102,1230,0,12197907968
120,2,12443667466,12449245074,5577608,2,2,102,2000,0,12288110587
121,2,12469752827,12472160830,2408003,2,2,102,1051,0,12314195285
122,2,12568125460,12571035874,2910414,2,2,102,1208,0,12412565413
123,2,12655339656,12661000444,5660788,2,2,102,2000,0,12499777385
124,2,12699592307,12700833912,1241605,2,2,102,700,0,12544028884
125,2,13182604132,13182604132,0,2,2,102,261,0,13028276281
126,2,13274644802,13276110407,1465605,2,2,102,770,0,13119066614
127,2,13497582401,13501099212,3516811,2,2,102,1384,0,13341998479
128,2,13502289621,13507820868,5531247,2,2,102,2000,0,13343450033
129,2,13508352066,13508352066,0,2,2,102,133,0,13354567124
130,2,13975143957,13975215956,71999,2,2,102,348,0,13819547663
131,2,14012975531,14012975531,0,2,2,102,320,0,13857682250
132,2,14037759523,14043290743,5531220,2,2,102,2000,0,13882161593
133,2,14112163546,14117694792,5531246,2,2,102,2000,0,13956563692
134,2,14518541680,14524072900,5531220,2,2,102,2000,0,14362931235
135,2,14636736758,14641184770,4448012,2,2,102,1675,0,14481123213
136,2,14687852421,14691772433,3920012,2,2,102,1510,0,14532237541
137,2,14749165698,14749253696,87998,2,2,102,353,0,14593549222
138,2,14866939189,14869105585,2166396,2,2,102,989,0,14711319619
139,2,15058785349,15069249340,10463991,2,2,102,2000,0,14903160741
140,2,15096276709,15096276709,0,2,2,102,222,0,14941800000
141,2,15287375937,15292907184,5531247,2,2,102,2000,0,15131745330
142,2,15332470414,15338001652,5531238,2,2,102,2000,0,15176838628
143,2,15361104882,15361104882,0,2,2,102,160,0,15208336234
144,2,15412336548,15417867796,5531248,2,2,102,2000,0,15256702647
145,2,15419058205,15420664611,1606406,2,2,102,814,0,15260400642
146,2,15548203356,15550982548,2779192,2,2,102,1139,0,15392565863
147,2,15566010312,15569555933,3545621,2,2,102,1393,0,15410372354
148,2,15576264134,15579032165,2768031,2,2,102,1150,0,15420625902
149,2,15775085798,15780663445,5577647,2,2,102,2000,0,15619442308
150,2,15803485978,15806626809,3140831,2,2,102,1280,0,15647841747
151,2,15915371089,15920902337,5531248,2,2,102,2000,0,15759723881
152,2,16059573691,16061096895,1523204,2,2,102,788,0,15903922650
153,2,16129378847,16134910095,5531248,2,2,102,2000,0,15973725957
154,2,16155175147,16159373587,4198440,2,2,102,1597,0,15999521567
155,2,16249146450,16254677699,5531249,2,2,102,2000,0,16093490388
156,2,16282091651,16287213300,5121649,2,2,102,1872,0,16126434700
157,2,16612620231,16612620231,0,2,2,102,117,0,16460506342
158,2,16655322397,16658108028,2785631,2,2,102,1169,0,16499655484
159,2,16738264842,16743164078,4899236,2,2,102,1788,0,16582595711
160,2,16874988660,16877071857,2083197,2,2,102,963,0,16719315862
161,2,17029904916,17035436137,5531221,2,2,102,2000,0,16874227961
162,2,17316023145,17316699943,676798,2,2,102,537,0,17160338514
163,2,17447158012,17447783611,625599,2,2,102,521,0,17291469860
164,2,17455269630,17460042478,4772848,2,2,102,1763,0,17299581244
165,2,17481748078,17481887276,139198,2,2,102,369,0,17326058966
166,2,17590267509,17595798756,5531247,2,2,102,2000,0,17434575480
167,2,17713030031,17713030031,0,2,2,102,222,0,17559206613
168,2,17807855116,17813386337,5531221,2,2,102,2000,0,17652157200
169,2,17830981530,17832080728,1099198,2,2,102,669,0,17675283000
170,2,17862347525,17867878774,5531249,2,2,102,2000,0,17706648148
171,2,18141011754,18142381360,1369606,2,2,102,740,0,17985017217
172,2,18368255313,18368255313,0,2,2,102,101,0,18216350071
173,2,18512698518,18515468125,2769607,2,2,102,1164,0,18356981477
174,2,18654277254,18654277254,0,2,2,102,226,0,18500364285
175,2,18727014568,18729800183,2785615,2,2,102,1169,0,18571291676
176,2,18836489592,18836489592,0,2,2,102,157,0,18683675611
177,2,18865957886,18868101884,2143998,2,2,102,982,0,18710231188
178,2,19208109926,19217082728,8972802,2,2,102,2000,0,19052373864
179,2,19889862575,19899982557,10119982,2,2,102,2000,0,19734107719
180,2,19968989226,19971576441,2587215,2,2,102,1107,0,19813232193
181,2,20100327387,20103017020,2689633,2,2,102,1139,0,19944566720
182,2,20197598575,20197598575,0,2,2,102,285,0,20042699187
183,2,20248944843,20250317640,1372797,2,2,102,741,0,20093180044
184,2,20269225393,20270451000,1225607,2,2,102,695,0,20111836451
185,2,20408382391,20411072024,2689633,2,2,102,1139,0,20252613177
186,2,20492253668,20492309666,55998,2,2,102,343,0,20336482139
187,2,20871413562,20871715960,302398,2,2,102,420,0,20715631454
188,2,21001475740,21004568572,3092832,2,2,102,1265,0,20845690010
189,2,21079771729,21086493315,6721586,2,2,102,2000,0,20923983801
190,2,21162766578,21168297802,5531224,2,2,102,2000,0,21005589618
191,2,21271680345,21271680345,0,2,2,102,188,0,21109324986
192,2,21274803542,21277541147,2737605,2,2,102,1154,0,21113480012
193,2,21386927301,21392458523,5531222,2,2,102,2000,0,21231130751
194,2,21530884574,21530884574,0,2,2,102,317,0,21375436001
195,2,21544003489,21549534739,5531250,2,2,102,2000,0,21388202539
196,2,21585530685,21585631483,100798,2,2,102,357,0,21429728582
197,2,21779214340,21780300737,1086397,2,2,102,665,0,21623406781
198,2,21899995798,21899995798,0,2,2,102,300,0,21744808807
199,2,22126379654,22126379654,0,2,2,102,60,0,21975026124
200,2,22564035219,22569566470,5531251,2,2,102,2000,0,22408205462
201,2,22635198944,22636421351,1222407,2,2,102,694,0,22479367172
202,2,22843011185,22846659208,3648023,2,2,102,1425,0,22687173500
203,2,23106985515,23112516747,5531232,2,2,102,2000,0,22950883719
204,2,23113707185,23115585591,1878406,2,2,102,899,0,22957073325
205,2,23153368983,23153368983,0,2,2,102,246,0,22999010388
206,2,23164605375,23164923773,318398,2,2,102,425,0,23008758518
207,2,23192611492,23198142716,5531224,2,2,102,2000,0,23036763836
208,2,23349865792,23355397015,5531223,2,2,102,2000,0,23194013630
209,2,23382050068,23387581320,5531252,2,2,102,2000,0,23226197001
210,2,23502180390,23503626798,1446408,2,2,102,764,0,23346323887
211,2,23668245206,23669800411,1555205,2,2,102,798,0,23512383945
212,2,23791522269,23797099887,5577618,2,2,102,2000,0,23635616806
213,2,23860027047,23864004670,3977623,2,2,102,1528,0,23704160271
214,2,23951037350,23952142948,1105598,2,2,102,671,0,23795167958
215,2,23954281581,23965548757,11267176,2,2,102,2000,0,23798412111
216,2,23973457205,23983577194,10119989,2,2,102,2000,0,23817587168
217,2,24021668476,24021791675,123199,2,2,102,364,0,23865797050
218,2,24212613235,24217312479,4699244,2,2,102,1740,0,24056736322
219,2,24280379319,24281216117,836798,2,2,102,587,0,24124500436
220,2,24339446737,24341936341,2489604,2,2,102,1063,0,24183566149
221,2,24343126740,24346995530,3868790,2,2,102,1494,0,24184151140
222,2,24491961393,24496958224,4996831,2,2,102,1833,0,24334687129
223,2,24593323697,24598854949,5531252,2,2,102,2000,0,24434931394
224,2,25071192660,25071520658,327998,2,2,102,428,0,24915290869
225,2,25256752753,25259877561,3124808,2,2,102,1275,0,25100845560
226,2,25263115561,25266061176,2945615,2,2,102,1219,0,25107208183
227,2,25386981648,25392512880,5531232,2,2,102,2000,0,25231070655
228,2,25424087309,25425591315,1504006,2,2,102,782,0,25268175237
229,2,25438059617,25438112415,52798,2,2,102,342,0,25282147138
230,2,25474839495,25474839495,0,2,2,102,312,0,25318542540
231,2,25498391988,25501124793,2732805,2,2,102,1139,0,25337830630
232,2,25563724763,25563806362,81599,2,2,102,351,0,25407808614
233,2,25572472010,25574296015,1824005,2,2,102,882,0,25416555609
234,2,25594631807,25594631807,0,2,2,102,151,0,25441722640
235,2,25636553949,25639121982,2568033,2,2,102,1101,0,25477627687
236,2,25825292530,25827049335,1756805,2,2,102,861,0,25669368737
237,2,26332350585,26335040221,2689636,2,2,102,1139,0,26176411919
238,2,26340486845,26341789251,1302406,2,2,102,719,0,26184547923
239,2,26621235840,26622120638,884798,2,2,102,602,0,26465288646
240,2,26680645484,26686176711,5531227,2,2,102,2000,0,26524696532
241,2,26765739559,26765795558,55999,2,2,102,343,0,26609788097
242,2,26849927031,26855458265,5531234,2,2,102,2000,0,26693973096
243,2,27215193295,27220724547,5531252,2,2,102,2000,0,27059228532
244,2,27749330300,27749571899,241599,2,2,102,401,0,27593349657
245,2,27862268524,27867799777,5531253,2,2,102,2000,0,27706284510
246,2,27946373798,27946373798,0,2,2,102,296,0,27791075230
247,2,28040754798,28044470014,3715216,2,2,102,1446,0,27884765447
248,2,28045706811,28046910008,1203197,2,2,102,688,0,27888241235
249,2,28058881249,28059343648,462399,2,2,102,470,0,27902891370
250,2,28112753011,28113135410,382399,2,2,102,445,0,27956761506
251,2,28170658816,28171412414,753598,2,2,102,561,0,28014665575
252,2,28172602813,28174068440,1465627,2,2,102,770,0,28015472991
253,2,28176171979,28181746368,5574389,2,2,102,2000,0,28020178579
254,2,28215836204,28215836204,0,2,2,102,137,0,28058273157
255,2,28305441144,28306813950,1372806,2,2,102,741,0,28149443891
256,2,28597092773,28600086389,2993616,2,2,102,1234,0,28441086748
257,2,28623695736,28626596543,2900807,2,2,102,1205,0,28467688910
258,2,28642683419,28648261033,5577614,2,2,102,2000,0,28486676022
259,2,28732539590,28733870815,1331225,2,2,102,728,0,28568146600
260,2,28762687896,28764905504,2217608,2,2,102,1005,0,28606676889
261,2,28917973705,28927124087,9150382,2,2,102,2000,0,28761958041
262,2,28927725686,28927725686,0,2,2,102,155,0,28770931792
263,2,28995962995,28996505393,542398,2,2,102,495,0,28839944980
264,2,29005671303,29006332102,660799,2,2,102,532,0,28849652978
265,2,29278334027,29278334027,0,2,2,102,178,0,29124883389
266,2,29472651409,29472651409,0,2,2,102,250,0,29318042916
267,2,29602536494,29607898139,5361645,2,2,102,1947,0,29446500126
268,2,29631456400,29634085233,2628833,2,2,102,1120,0,29475419171
269,2,29713860969,29716777777,2916808,2,2,102,1210,0,29547155378
270,2,29717968198,29723499432,5531234,2,2,102,2000,0,29548912340
271,2,29829464574,29834995819,5531245,2,2,102,2000,0,29664807441
272,2,29914868991,29920400225,5531234,2,2,102,2000,0,29758823148
