req_id,compute_sat_id,src_node_id,t_queue_enter_ns,t_compute_start_ns,t_compute_end_ns,T_compute_ns,T_queue_wait_ns,L_in,L_out
42,1,101,7745799535,8258256508,8415706508,157450000,512456973,1474,1
43,1,101,7751587633,8415706508,8445706508,30000000,664118875,131,138
44,1,101,8022999624,8445706508,8672556508,226850000,422706884,2000,337
45,1,101,8036107991,8672556508,8741956508,69400000,636448517,529,130
46,1,101,8580120916,8741956508,8927706508,185750000,161835592,1635,245
47,1,101,9079351361,9079351361,9297551361,218200000,0,2000,164
48,1,101,9342657646,9342657646,9378607646,35950000,0,123,273
49,1,101,9726622267,9726622267,9941822267,215200000,0,2000,104
50,1,101,10018478025,10018478025,10107178025,88700000,0,686,202
51,1,101,10064048172,10107178025,10309428025,202250000,43129853,1836,173
52,1,101,10308570745,10309428025,10344778025,35350000,857280,146,215
53,1,101,10972393951,10972393951,11192243951,219850000,0,2000,197
54,1,101,11002780056,11192243951,11402293951,210050000,189463895,2000,1
55,1,101,11328832600,11402293951,11584243951,181950000,73461351,1591,257
56,1,101,11482542026,11584243951,11806743951,222500000,101701925,2000,250
57,1,101,11962250179,11962250179,12029900179,67650000,0,470,213
58,1,101,11990339913,12029900179,12163950179,134050000,39560266,1172,137
59,1,101,12107069762,12163950179,12266400179,102450000,56880417,854,141
60,1,101,12381973770,12381973770,12436473770,54500000,0,239,412
61,1,101,12619952621,12619952621,12843602621,223650000,0,2000,273
62,1,101,13113469599,13113469599,13267069599,153600000,0,1285,302
63,1,101,13202516376,13267069599,13354169599,87100000,64553223,671,200
64,1,101,13253234394,13354169599,13567369599,213200000,100935205,2000,64
65,1,101,13433996157,13567369599,13616869599,49500000,133373442,294,202
66,1,101,13820200308,13820200308,13891700308,71500000,0,453,324
67,1,101,13839989741,13891700308,14073600308,181900000,51710567,1648,142
68,1,101,13879964754,14073600308,14238750308,165150000,193635554,1451,201
69,1,101,14104940486,14238750308,14417650308,178900000,133809822,1548,282
70,1,101,14425308202,14425308202,14640208202,214900000,0,2000,98
71,1,101,14547924713,14640208202,14799858202,159650000,92283489,1417,159
72,1,101,15107226381,15107226381,15238576381,131350000,0,1139,149
73,1,101,15152427349,15238576381,15446476381,207900000,86149032,1836,286
74,1,101,15385108311,15446476381,15659026381,212550000,61368070,2000,51
75,1,101,15581029292,15659026381,15787626381,128600000,77997089,1056,260
76,1,101,15630513495,15787626381,15985726381,198100000,157112886,1758,246
77,1,101,15647760135,15985726381,16012926381,27200000,337966246,74,196
78,1,101,15679673165,16012926381,16148476381,135550000,333253216,1140,231
79,1,101,15684841179,16148476381,16204276381,55800000,463635202,313,290
80,1,101,15859377457,16204276381,16295026381,90750000,344898924,746,123
81,1,101,15927238424,16295026381,16329326381,34300000,367787957,131,224
82,1,101,16109336734,16329326381,16424276381,94950000,219989647,715,269
83,1,101,16216631071,16424276381,16495226381,70950000,207645310,493,233
84,1,101,16413643893,16495226381,16536626381,41400000,81582488,283,62
85,1,101,16463501823,16536626381,16753476381,216850000,73124558,2000,137
86,1,101,16785698467,16785698467,16867998467,82300000,0,639,168
87,1,101,16795455678,16867998467,16937698467,69700000,72542789,540,114
88,1,101,17079284141,17079284141,17183384141,104100000,0,769,344
89,1,101,17087504638,17183384141,17283234141,99850000,95879503,787,223
90,1,101,17199411391,17283234141,17501684141,218450000,83822750,2000,169
91,1,101,17407130972,17501684141,17570984141,69300000,94553169,509,168
92,1,101,17529976657,17570984141,17799584141,228600000,41007484,2000,372
93,1,101,17585889613,17799584141,17951084141,151500000,213694528,1354,122
94,1,101,17922962072,17951084141,18103734141,152650000,28122069,1300,253
95,1,101,17970290072,18103734141,18279334141,175600000,133444069,1534,244
96,1,101,18169389620,18279334141,18499184141,219850000,109944521,2000,197
97,1,101,18311350876,18499184141,18722234141,223050000,187833265,2000,261
98,1,101,18535999374,18722234141,18947234141,225000000,186234767,2000,300
99,1,101,18687291608,18947234141,19030734141,83500000,259942533,586,298
100,1,101,18986889409,19030734141,19251134141,220400000,43844732,2000,208
101,1,101,19070105202,19251134141,19419234141,168100000,181028939,1434,294
102,1,101,19395102625,19419234141,19526934141,107700000,24131516,898,158
103,1,101,19567255741,19567255741,19697955741,130700000,0,1134,146
104,1,101,19905452898,19905452898,19979452898,74000000,0,519,242
105,1,101,20065613649,20065613649,20180763649,115150000,0,998,107
106,1,101,20134201829,20180763649,20359613649,178850000,46561820,1578,221
107,1,101,20382166292,20382166292,20479516292,97350000,0,767,213
108,1,101,20503519809,20503519809,20641019809,137500000,0,1201,148
109,1,101,20806428085,20806428085,20941478085,135050000,0,1164,173
110,1,101,20944916913,20944916913,21038966913,94050000,0,791,99
111,1,101,21241138675,21241138675,21462888675,221750000,0,2000,235
112,1,101,21253242085,21462888675,21624338675,161450000,209646590,1404,221
113,1,101,21391812652,21624338675,21847688675,223350000,232526023,2000,267
114,1,101,21421710647,21847688675,21992088675,144400000,425978028,1169,350
115,1,101,21532833385,21992088675,22022388675,30300000,459255290,143,120
116,1,101,21625365243,22022388675,22240788675,218400000,397023432,2000,168
117,1,101,21772365901,22240788675,22292688675,51900000,468422774,283,272
118,1,101,22136052917,22292688675,22451088675,158400000,156635758,1404,160
119,1,101,22220758489,22451088675,22477988675,26900000,230330186,157,24
120,1,101,22246960497,22477988675,22515088675,37100000,231028178,133,276
121,1,101,22302602921,22515088675,22564138675,49050000,212485754,320,141
122,1,101,23136907384,23136907384,23170507384,33600000,0,230,12
123,1,101,23523772824,23523772824,23563872824,40100000,0,247,108
124,1,101,23811036799,23811036799,23913136799,102100000,0,856,130
125,1,101,23956950514,23956950514,24084050514,127100000,0,1107,128
126,1,101,23979370913,24084050514,24143050514,59000000,104679601,386,208
127,1,101,24486830411,24486830411,24599130411,112300000,0,1004,38
128,1,101,24522600374,24599130411,24657180411,58050000,76530037,386,189
129,1,101,24630521484,24657180411,24843430411,186250000,26658927,1671,183
130,1,101,24652579014,24843430411,25060380411,216950000,190851397,2000,139
131,1,101,24724462597,25060380411,25286530411,226150000,335917814,2000,323
132,1,101,25020416582,25286530411,25331280411,44750000,266113829,343,9
133,1,101,25082753469,25331280411,25553580411,222300000,248526942,2000,246
134,1,101,25247386122,25553580411,25596980411,43400000,306194289,259,150
135,1,101,25255131644,25596980411,25817530411,220550000,341848767,2000,211
136,1,101,25276883063,25817530411,25849280411,31750000,540647348,128,179
137,1,101,25322517915,25849280411,25935380411,86100000,526762496,691,140
138,1,101,25354036666,25935380411,26050030411,114650000,581343745,904,285
139,1,101,25597038515,26050030411,26179780411,129750000,452991896,1139,117
140,1,101,25778870902,26179780411,26260130411,80350000,400909509,597,213
141,1,101,25979970365,26260130411,26493030411,232900000,280160046,2000,458
142,1,101,26222494625,26493030411,26709230411,216200000,270535786,2000,124
143,1,101,26229049790,26709230411,26927580411,218350000,480180621,1948,271
144,1,101,26261488873,26927580411,27046930411,119350000,666091538,1089,9
145,1,101,26321836186,27046930411,27161380411,114450000,725094225,972,145
146,1,101,26785412703,27161380411,27383930411,222550000,375967708,2000,251
147,1,101,26880640025,27383930411,27430530411,46600000,503290386,179,374
148,1,101,27281116943,27430530411,27470780411,40250000,149413468,199,207
149,1,101,27802775731,27802775731,27928325731,125550000,0,1098,115
150,1,101,27822278977,27928325731,27973125731,44800000,106046754,217,262
151,1,101,28040472286,28040472286,28256022286,215550000,0,2000,111
152,1,101,28474705943,28474705943,28601805943,127100000,0,1123,96
153,1,101,28549814488,28601805943,28822255943,220450000,51991455,2000,209
154,1,101,28913545284,28913545284,29131495284,217950000,0,2000,159
155,1,101,29216124018,29216124018,29353474018,137350000,0,1139,269
156,1,101,29524879475,29524879475,29742279475,217400000,0,2000,148
